Date,HINDUNILVR.NS,Portfolio Value
2017-07-21,0.004987423020209825,0.004987423020209825
2017-07-24,0.0006041513830752354,0.0006041513830752354
2017-07-25,-0.008409884849268967,-0.008409884849268967
2017-07-26,0.013004523312456495,0.013004523312456495
2017-07-27,0.006311450774977523,0.006311450774977523
2017-07-28,-0.015402338083454259,-0.015402338083454259
2017-07-31,0.0016466611777961049,0.0016466611777961049
2017-08-01,0.015747350205494337,0.015747350205494337
2017-08-02,-0.0044294901827164335,-0.0044294901827164335
2017-08-03,0.0009839572192513746,0.0009839572192513746
2017-08-04,0.01897598085306429,0.01897598085306429
2017-08-07,-0.004865363643989595,-0.004865363643989595
2017-08-08,0.003961898339374548,0.003961898339374548
2017-08-09,-0.004743912678421447,-0.004743912678421447
2017-08-10,-0.012359218796136218,-0.012359218796136218
2017-08-11,-0.015289997437430647,-0.015289997437430647
2017-08-14,0.002515614156835433,0.002515614156835433
2017-08-16,0.026520723371117105,0.026520723371117105
2017-08-17,-0.007628440173641837,-0.007628440173641837
2017-08-18,0.021150089187123022,0.021150089187123022
2017-08-21,-0.008941939777075358,-0.008941939777075358
2017-08-22,0.00684040454907886,0.00684040454907886
2017-08-23,-0.00954484828276092,-0.00954484828276092
2017-08-24,-0.0071118966460463895,-0.0071118966460463895
2017-08-28,0.016953462744765613,0.016953462744765613
2017-08-29,-0.007710260898557975,-0.007710260898557975
2017-08-30,0.011634255953630879,0.011634255953630879
2017-08-31,0.012829029311633322,0.012829029311633322
2017-09-01,-0.0029514244722279592,-0.0029514244722279592
2017-09-04,-0.015623072811742023,-0.015623072811742023
2017-09-05,0.00672430355427478,0.00672430355427478
2017-09-06,0.0009956853634252028,0.0009956853634252028
2017-09-07,0.001947944297082227,0.001947944297082227
2017-09-08,-0.000992761116856311,-0.000992761116856311
2017-09-11,0.010227319779719357,0.010227319779719357
2017-09-12,0.02451020575457008,0.02451020575457008
2017-09-13,0.0009201472235558228,0.0009201472235558228
2017-09-14,-0.0024781166313602165,-0.0024781166313602165
2017-09-15,-0.0014825499859758562,-0.0014825499859758562
2017-09-18,0.027327447833065843,0.027327447833065843
2017-09-19,-0.0005859146127104031,-0.0005859146127104031
2017-09-20,-0.015594465723442474,-0.015594465723442474
2017-09-21,-0.0021042601341961786,-0.0021042601341961786
2017-09-22,-0.01392536007002465,-0.01392536007002465
2017-09-25,0.006415429309231779,0.006415429309231779
2017-09-26,-0.023894479413061775,-0.023894479413061775
2017-09-27,-0.009405676264016116,-0.009405676264016116
2017-09-28,-0.0025706940874036244,-0.0025706940874036244
2017-09-29,-0.024027269704023912,-0.024027269704023912
2017-10-03,0.010605673396371085,0.010605673396371085
2017-10-04,0.009398575462553183,0.009398575462553183
2017-10-05,-0.008225469728601276,-0.008225469728601276
2017-10-06,0.01654527849113796,0.01654527849113796
2017-10-09,0.010726414312929755,0.010726414312929755
2017-10-10,-0.00905552140954724,-0.00905552140954724
2017-10-11,0.007318888521336442,0.007318888521336442
2017-10-12,0.018841591067690233,0.018841591067690233
2017-10-13,0.006124093473005576,0.006124093473005576
2017-10-16,0.026189332051898218,0.026189332051898218
2017-10-17,0.0006633887458049603,0.0006633887458049603
2017-10-18,-0.014194906992161638,-0.014194906992161638
2017-10-19,-0.004944815855057572,-0.004944815855057572
2017-10-23,-0.00616204182237412,-0.00616204182237412
2017-10-24,0.016080643225728997,0.016080643225728997
2017-10-25,0.0018896893823077132,0.0018896893823077132
2017-10-26,0.0009823568706039953,0.0009823568706039953
2017-10-27,-0.010638297872340385,-0.010638297872340385
2017-10-30,-0.02059278657302699,-0.02059278657302699
2017-10-31,0.0026332847188461628,0.0026332847188461628
2017-11-01,0.01660673158511461,0.01660673158511461
2017-11-02,-0.013116057233704348,-0.013116057233704348
2017-11-03,-0.00161095449053561,-0.00161095449053561
2017-11-06,0.0008874546187978005,0.0008874546187978005
2017-11-07,-0.005158794131871702,-0.005158794131871702
2017-11-08,0.0008912655971480277,0.0008912655971480277
2017-11-09,0.014247551202137165,0.014247551202137165
2017-11-10,0.030130098172240327,0.030130098172240327
2017-11-13,-0.008639057839073372,-0.008639057839073372
2017-11-14,0.003438843298163352,0.003438843298163352
2017-11-15,-0.014720772645844704,-0.014720772645844704
2017-11-16,0.009090909090909038,0.009090909090909038
2017-11-17,0.0012925969447707963,0.0012925969447707963
2017-11-20,-0.002855689864256883,-0.002855689864256883
2017-11-21,0.0022361710474696483,0.0022361710474696483
2017-11-22,-0.0054018084315183845,-0.0054018084315183845
2017-11-23,-0.0023220118855523664,-0.0023220118855523664
2017-11-24,-0.0012228796844181433,-0.0012228796844181433
2017-11-27,-0.004463051463327927,-0.004463051463327927
2017-11-28,0.005990637149885014,0.005990637149885014
2017-11-29,0.006546515755018412,0.006546515755018412
2017-11-30,-0.0028993456882028257,-0.0028993456882028257
2017-12-01,-0.01725018664780542,-0.01725018664780542
2017-12-04,0.014474210315873703,0.014474210315873703
2017-12-05,-0.005990856061800387,-0.005990856061800387
2017-12-06,0.011578112609040403,0.011578112609040403
2017-12-07,0.012817497648165643,0.012817497648165643
2017-12-08,0.026858624559773947,0.026858624559773947
2017-12-11,-0.0019598236158745452,-0.0019598236158745452
2017-12-12,-0.007099429779842126,-0.007099429779842126
2017-12-13,0.0003042634921841536,0.0003042634921841536
2017-12-14,0.0049807992091555064,0.0049807992091555064
2017-12-15,0.0022321428571427937,0.0022321428571427937
2017-12-18,0.005435808387754371,0.005435808387754371
2017-12-19,0.013478505725549095,0.013478505725549095
2017-12-20,0.009594724753648975,0.009594724753648975
2017-12-21,-0.010420871096760043,-0.010420871096760043
2017-12-22,0.005969817197523097,0.005969817197523097
2017-12-26,-0.006192406929598215,-0.006192406929598215
2017-12-27,0.003226763593205284,0.003226763593205284
2017-12-28,0.0015157676808754683,0.0015157676808754683
2017-12-29,0.009856035437430855,0.009856035437430855
2018-01-01,-0.017070585224988166,-0.017070585224988166
2018-01-02,-0.004388248419486818,-0.004388248419486818
2018-01-03,0.008777827581054831,0.008777827581054831
2018-01-04,0.0014070426185803786,0.0014070426185803786
2018-01-05,0.0031798853762248225,0.0031798853762248225
2018-01-08,0.008735394935682539,0.008735394935682539
2018-01-09,-0.005188541362174837,-0.005188541362174837
2018-01-10,0.003305663703812467,0.003305663703812467
2018-01-11,0.00940840533020948,0.00940840533020948
2018-01-12,-0.0033728647590033356,-0.0033728647590033356
2018-01-15,-0.0049490538573507825,-0.0049490538573507825
2018-01-16,0.010825043885313024,0.010825043885313024
2018-01-17,-0.007814761215629518,-0.007814761215629518
2018-01-18,-0.010392357059509916,-0.010392357059509916
2018-01-19,0.004053207561074412,0.004053207561074412
2018-01-22,-0.005394693383243387,-0.005394693383243387
2018-01-23,0.009777876171500166,0.009777876171500166
2018-01-24,-0.0017904775824898467,-0.0017904775824898467
2018-01-25,0.005015008419357203,0.005015008419357203
2018-01-29,0.017883809870697487,0.017883809870697487
2018-01-30,0.0021112144850783388,0.0021112144850783388
2018-01-31,-0.0220674879485806,-0.0220674879485806
2018-02-01,0.0013875196260999534,0.0013875196260999534
2018-02-02,0.0006927985414768578,0.0006927985414768578
2018-02-05,-0.011988048389447559,-0.011988048389447559
2018-02-06,-0.02242301309238426,-0.02242301309238426
2018-02-07,-0.009582374467121846,-0.009582374467121846
2018-02-08,0.012874719079724262,0.012874719079724262
2018-02-09,0.002632469632582346,0.002632469632582346
2018-02-12,0.008551817261168049,0.008551817261168049
2018-02-14,0.0036818029677563313,0.0036818029677563313
2018-02-15,0.006484363420779626,0.006484363420779626
2018-02-16,-0.004454588962927497,-0.004454588962927497
2018-02-19,-0.011981362325271805,-0.011981362325271805
2018-02-20,-0.003069091997904061,-0.003069091997904061
2018-02-21,-0.0009010361916204079,-0.0009010361916204079
2018-02-22,-0.003118893732150907,-0.003118893732150907
2018-02-23,-0.002487843492027575,-0.002487843492027575
2018-02-26,0.007671087934096654,0.007671087934096654
2018-02-27,0.009787744693617428,0.009787744693617428
2018-02-28,-0.021242618932669766,-0.021242618932669766
2018-03-01,0.004932650350977008,0.004932650350977008
2018-03-05,-0.01850103832357941,-0.01850103832357941
2018-03-06,-0.005039430659742217,-0.005039430659742217
2018-03-07,0.0005026291370244795,0.0005026291370244795
2018-03-08,-0.0005410209838853097,-0.0005410209838853097
2018-03-09,0.005877121756949988,0.005877121756949988
2018-03-12,0.01802806073419183,0.01802806073419183
2018-03-13,-0.0027563812112973984,-0.0027563812112973984
2018-03-14,-0.0027639998485479156,-0.0027639998485479156
2018-03-15,-0.012871136760574053,-0.012871136760574053
2018-03-16,-0.0006154082849340048,-0.0006154082849340048
2018-03-19,0.007889774083054357,0.007889774083054357
2018-03-20,0.0029402779899190268,0.0029402779899190268
2018-03-21,0.0017894536455358434,0.0017894536455358434
2018-03-22,-0.0028504104591060564,-0.0028504104591060564
2018-03-23,-0.0077752791858825,-0.0077752791858825
2018-03-26,0.0174009910498214,0.0174009910498214
2018-03-27,0.006418485237484006,0.006418485237484006
2018-03-28,0.0004126650660263298,0.0004126650660263298
2018-04-02,0.013462331720853538,0.013462331720853538
2018-04-03,-0.002146081551098966,-0.002146081551098966
2018-04-04,0.006711658261643327,0.006711658261643327
2018-04-05,0.01823271575380314,0.01823271575380314
2018-04-06,-0.0053537838228910895,-0.0053537838228910895
2018-04-09,0.012219959266802416,0.012219959266802416
2018-04-10,-7.185972980738864e-05,-7.185972980738864e-05
2018-04-11,0.012684153790873065,0.012684153790873065
2018-04-12,0.002554731575772573,0.002554731575772573
2018-04-13,-0.0015572465050434081,-0.0015572465050434081
2018-04-16,0.0063450427138349585,0.0063450427138349585
2018-04-17,0.01835153222965835,0.01835153222965835
2018-04-18,0.003424302168724802,0.003424302168724802
2018-04-19,0.00255084453636667,0.00255084453636667
2018-04-20,0.009352221152523654,0.009352221152523654
2018-04-23,-0.010253440523232071,-0.010253440523232071
2018-04-24,0.004749612803303993,0.004749612803303993
2018-04-25,-0.00030829308395852184,-0.00030829308395852184
2018-04-26,0.021964089912280604,0.021964089912280604
2018-04-27,-0.011601005867560743,-0.011601005867560743
2018-04-30,0.023711794837002698,0.023711794837002698
2018-05-02,-0.024488037643316307,-0.024488037643316307
2018-05-03,-0.013417575325248787,-0.013417575325248787
2018-05-04,0.008263324610935152,0.008263324610935152
2018-05-07,0.023015981423302856,0.023015981423302856
2018-05-08,-0.0012350624207223548,-0.0012350624207223548
2018-05-09,-3.342134286954401e-05,-3.342134286954401e-05
2018-05-10,-0.006350267379679142,-0.006350267379679142
2018-05-11,0.011839892364614801,0.011839892364614801
2018-05-14,-0.00036566717638453206,-0.00036566717638453206
2018-05-15,0.007947856739050962,0.007947856739050962
2018-05-16,0.038667106565489995,0.038667106565489995
2018-05-17,-0.002731719712851799,-0.002731719712851799
2018-05-18,0.02293285768887765,0.02293285768887765
2018-05-21,-0.016907460455847567,-0.016907460455847567
2018-05-22,-0.002755518956070069,-0.002755518956070069
2018-05-23,-0.003938258273518347,-0.003938258273518347
2018-05-24,-0.004464001020343056,-0.004464001020343056
2018-05-25,0.00938440842995325,0.00938440842995325
2018-05-28,0.004505790893225559,0.004505790893225559
2018-05-29,-0.006412483810847469,-0.006412483810847469
2018-05-30,0.008329624213136544,0.008329624213136544
2018-05-31,0.016174801362088598,0.016174801362088598
2018-06-01,-0.014024636197213725,-0.014024636197213725
2018-06-04,-0.016143751770148262,-0.016143751770148262
2018-06-05,-0.0002558853633571889,-0.0002558853633571889
2018-06-06,0.005342974148963453,0.005342974148963453
