Date,ADANIPORTS.NS,AXISBANK.NS,ASIANPAINT.NS,Portfolio Value
2017-05-10,0.012661870503597017,0.01572751833269015,-0.0060070368145541675,0.0027326440177253275
2017-05-11,0.0231599886331344,-0.017953833000854957,0.007036173702840376,0.00336353146252244
2017-05-12,-0.005832523260658196,-0.026891081447088405,-0.0287196193578807,-0.024224331995693404
2017-05-15,-0.004888950970805994,-0.00576540755467192,0.0133280374244229,0.005240985004262955
2017-05-16,-0.0047725996631106105,0.0027994401119775247,-0.0045294194503723295,-0.0027440317309851414
2017-05-17,-0.016784203102961914,0.0025922233300099684,0.01058756617228851,0.0037271431072867234
2017-05-18,-0.001864868741930814,-0.021479713603818618,-0.00311701805272957,-0.007501370682350572
2017-05-19,0.004455303248059872,0.0197154471544716,-0.024492986494115576,-0.0085122410546139
2017-05-22,0.01430819859779664,0.0011959338249949436,-0.009437742064728694,-0.0025325431798611797
2017-05-23,-0.06432501057977147,-0.0033844316145729136,-0.012269111500606722,-0.01937236581526436
2017-05-24,0.024121815166591176,-0.002596883739512612,-0.00700700700700696,-0.00051782616575613
2017-05-25,0.0032386279994112144,0.016322851992789822,0.02016129032258074,0.016190451519311866
2017-05-26,0.02127659574468077,0.007882550004926658,0.017292490118577142,0.015550117263179342
2017-05-29,-0.058045977011494276,-0.008211946426825656,0.012450880833590805,-0.005170942316381377
2017-05-30,0.038285539963392345,0.014095613602759904,0.011251144738563479,0.016451352442470757
2017-05-31,-0.003966505068311976,-0.0006804043545878269,-0.007115442666781657,-0.004939926521695948
2017-06-01,0.030088495575221197,-0.009240346269818067,0.008035093815149441,0.007334414369464914
2017-06-02,0.02491408934707895,-0.0024543491066169043,0.0033176784867938736,0.005596968721365059
2017-06-05,0.0088013411567478,0.011022537151855083,-0.0023619342093962326,0.002955301071296601
2017-06-06,0.0011078797950423436,-0.006716635841526375,-0.0072317162412294245,-0.005623081645181105
2017-06-07,-0.006501590814773861,0.00784006272050175,0.0072410354247063324,0.0049387593836427435
2017-06-08,0.00013923698134221674,0.0030143912874367462,-0.015669393026259137,-0.008158049931197175
2017-06-09,0.001949046359459805,-0.0040717401841977585,0.010889530307006012,0.00547517589931612
2017-06-12,-0.008336807002917834,-0.011973133456633867,-0.004369457062513571,-0.006997659233706988
2017-06-13,0.007145859604875904,-0.002068965517241339,-0.0008690362388111827,0.00024813280067492727
2017-06-14,0.00027824151363375904,0.00602231217296878,-8.697921196831881e-05,0.001513234600977409
2017-06-15,0.0013908205841446364,-0.003729146221786106,-0.0080897703549061,-0.00530070345784206
2017-06-16,0.008750000000000036,0.0056146572104018855,0.0044725072349380834,0.005528163753174997
2017-06-19,0.029326724494010747,0.01900284063081603,0.00763925266282528,0.014413075780089102
2017-06-20,0.004949170679507731,-0.015956935499375158,-0.004072260971277553,-0.005444070113764021
2017-06-21,-0.015173698921868706,-0.008010159226335856,0.0051763887076428095,-0.0018900807579960155
2017-06-22,-0.0013515339910799007,0.000492368291482137,0.0061883330448329055,0.0033938320790909415
2017-06-23,-0.010826904858573516,-0.006594488188976344,-0.007655584706034113,-0.007965686274509776
2017-06-27,0.006156792994937765,-0.023382542356088387,-0.016902873488493064,-0.014354539839407043
2017-06-28,-0.008702746804460149,-0.001724662676270694,-0.022042939646431225,-0.014563593522835538
2017-06-29,0.0,0.04085365853658529,-0.004147320019834977,0.00788543229974814
2017-06-30,-0.003978052126200282,0.010251903925014627,-0.0014485537096554646,0.0011104661434016005
2017-07-03,0.013634485608043034,-0.00019329274185753142,0.01568520785167049,0.01116797337837494
2017-07-04,0.010054347826087051,-0.017109714838085988,-0.010444097299709854,-0.00840189478932929
2017-07-05,0.0032284100080710587,0.010818253343823692,0.01632763519913394,0.01247077162899446
2017-07-06,0.0004022526146418848,-0.008561977038334279,0.004881729019660108,0.0006208249521963971
2017-07-07,-0.0038868784345261753,-0.012463199214916565,-0.014750695579207718,-0.012160619447064036
2017-07-10,0.009015069967707179,0.013514856404650777,0.011026939800080626,0.011280273339362878
2017-07-11,-0.006000800106680915,-0.006177076183939589,0.003546885391265686,-0.000695600327925816
2017-07-12,0.0030855916286558482,-9.865824782950838e-05,0.0017229953611663795,0.0015164698570540036
2017-07-13,0.005617226160224753,0.01016280217069565,-0.007232954044279816,-0.0004716278607953539
2017-07-14,-0.0009309748636786574,0.002051181871459251,-0.007241226121723732,-0.003700300494201225
2017-07-17,0.015042598509052096,-0.00477629398576862,0.007249295207410356,0.005633381524502656
2017-07-18,0.0017049180327868285,0.011851126346718921,0.018792483006797367,0.013806266111441534
2017-07-19,-0.00222571353757528,0.007066111702642486,0.008067329495900832,0.005892276472457825
2017-07-20,-0.0027555438918777098,0.03806228373702414,-0.0002595492494701368,0.008968936852851161
2017-07-21,0.004999999999999893,0.001481481481481417,0.0004759638267490818,0.0015658500156585653
2017-07-24,0.01715108667190357,-0.011094674556213047,-0.000302741977337595,9.620935154908139e-05
2017-07-25,0.00592096794954311,0.018979057591623105,-0.004888600475881466,0.003270803270803313
2017-07-26,0.005886116442738398,-0.029543994861913947,-0.013998782714546576,-0.014335027327644023
2017-07-27,-0.0013993130644955887,-0.00794176042356054,0.013051146384479795,0.004888370056909341
2017-07-28,0.008280254777070173,-0.018202611264652613,0.0038736072423397605,-0.000895471816839688
2017-07-31,0.00037902716361348787,0.009124441855950405,0.0073271190114891915,0.006443486265200304
2017-08-01,0.02045971204849706,-0.0062524047710658115,-0.011620900404579526,-0.004163858669490761
2017-08-02,0.017945544554455406,0.0006775723550478396,-0.003222435115833533,0.0018851963746222555
2017-08-03,-0.009483282674772053,-0.021087250918939815,0.0013979903888161616,-0.006368658480689016
2017-08-04,-0.0017184239597397566,0.004150197628458585,0.00977227118052526,0.006118138337905643
2017-08-07,0.01868929054469448,-0.0045266679787443476,-0.0066102134278061,-0.0011341425158659657
2017-08-08,0.0013277006638503508,-0.012554369315935121,-0.002000608880963761,-0.00391361066821283
2017-08-09,-0.04230954676952747,-0.025027530283311616,0.007146903734692955,-0.01059856422196348
2017-08-10,-0.02920075519194465,-0.002977718451586453,-0.0038509800527887217,-0.008579482779752401
2017-08-11,-0.007519771813820797,0.008650875386199797,-0.006254886630179812,-0.0029175423414513624
2017-08-14,0.03514043109079035,0.004186236471309002,0.008829443133141046,0.012696208495548866
2017-08-16,0.0034073700151437958,0.015760040671072728,-0.01100519930675914,-0.001763020642033375
2017-08-17,-0.020752106653251112,-0.004704704704704743,-0.005563830719355067,-0.008315549341379014
2017-08-18,-0.007963010531723658,-0.013577391129437788,0.0044495352218159034,-0.002374591867022824
2017-08-21,-0.02654065251165194,0.00897226753670477,-0.004868421052631633,-0.005653079440642639
2017-08-22,-0.0007979784545817381,0.008892481810832686,-0.004407422098814395,-0.0004488330341113622
2017-08-23,0.02489019033674955,0.006911057692307709,0.010491832307760518,0.012298558100084733
2017-08-24,-0.0128571428571429,0.00835571471202634,-0.004994304740208566,-0.0031789842036521465
2017-08-28,0.019602683857387282,0.007398638650488287,0.017876012680521303,0.015574783683560023
2017-08-29,-0.0108387096774194,-0.013709361535448439,-0.003633532312483756,-0.007497565725413824
2017-08-30,0.016827550221758303,0.0005957108816521117,0.0014326647564470996,0.004120474835671573
2017-08-31,0.008210391276459283,-0.007045048620758054,0.01317900030346375,0.007254518808011756
2017-09-01,0.00496246341773765,0.014389927051064344,0.040520302939540453,0.027402575357082126
2017-09-04,-0.025449480881235775,-0.011427445571864814,-0.015502919647997326,-0.016380673637500842
2017-09-05,0.014161361569442699,0.003288490284006018,0.007769099035128013,0.00787080363784698
2017-09-06,-0.013451191391237516,-0.020957489074294844,-0.0002486840469183571,-0.007666484131330198
2017-09-07,0.006882223087910644,0.007608805924723461,-0.006135732349405121,-0.0004798579620431953
2017-09-08,-0.004642765024503448,-0.005235602094240788,0.004421641012806177,0.0004320795026284685
2017-09-11,-0.0014252396994040017,-0.00020242914979762272,0.02832343535861126,0.01605201909926346
2017-09-12,0.00960166082781888,0.00526422352702971,0.014781309317071223,0.011618570821329
2017-09-13,0.0024418455211412393,0.005639476334340365,-0.0011143391570820338,0.0010971567300059881
2017-09-14,0.03358974358974365,0.04095734027638698,-0.0070919160125901826,0.011495861023667953
2017-09-15,0.005085586703051259,-0.006926406926406892,-0.00044139480759197713,-0.000968232744709252
2017-09-18,-0.0011106997408367736,0.016274338854983972,0.00839020473705343,0.00849178512091564
2017-09-19,0.005436125525080326,-0.007244304642074151,-0.0021099566065527764,-0.0019449020684605411
2017-09-20,0.006881297616121884,-0.0024963994239077802,-0.012766296975983416,-0.0066484788738852
2017-09-21,0.0012204051745179356,-0.013283280392723085,-0.006627333710498617,-0.0067391354520067726
2017-09-22,-0.021940516821062905,-0.014144961467173922,-0.012895614677406186,-0.014917396658689075
2017-09-25,-0.03128115653040875,-0.007124480506629727,-0.013434988666804037,-0.015308409010496571
2017-09-26,0.004888717354946559,0.020430536176998304,-0.01917373323864824,-0.005174148421405622
2017-09-27,-0.04608884905901933,-0.011036234007227308,-0.011925042589437829,-0.01813147122562009
2017-09-28,-0.0013421017313112182,0.01086312462966621,-0.025862068965517238,-0.012261814258037629
2017-09-29,0.012632710657169754,-0.005177803829620964,0.0015044247787610043,0.0018621049234053277
2017-10-03,0.018447246184472466,0.0009820288716488879,0.015110011487143193,0.012167922283901733
2017-10-04,0.010294500912170879,-0.00725988423427848,0.0045699860724233154,0.002693239967681116
2017-10-05,-0.004514381529730382,-0.009388279474256356,-0.0006932108660803182,-0.0035650623885917776
2017-10-06,0.008681005441824263,0.00428970470869916,0.003511814437459293,0.00468056951013307
2017-10-09,0.011432241490044959,0.005165391874441205,0.001123304242633738,0.004073369432655349
2017-10-10,0.008001016002032069,0.016997727048127187,0.00379768686345594,0.007846471517065412
2017-10-11,0.00025198437696860587,0.002332134875133507,-0.0020636285468615956,-0.0005302738141149677
2017-10-12,0.017004660536591443,0.018128938439166298,-0.0015509219369291838,0.006897216997057809
2017-10-13,0.011146891255882974,0.008284136354979932,0.013332758025543567,0.011640160950373568
2017-10-16,-0.003429691327780482,-0.017187647558787433,-0.0027251437087503216,-0.006487049576211046
2017-10-17,0.00012291052114066225,-0.01383684058806578,0.02228769053413604,0.009031550853112247
2017-10-18,0.00012289541600107867,-0.09480658676800158,-0.014618051204945082,-0.031221217202371143
2017-10-19,-0.013516834603096606,-0.009041980624327262,-0.0009748654261857448,-0.00528997342824411
2017-10-23,0.014075734927752936,-0.022485335650662575,-0.0036911327959270324,-0.004435839623566307
2017-10-24,-0.0020881955533718077,0.00444493832648063,0.041519397010603365,0.0245673633163479
2017-10-25,0.02277203348104373,0.04657594866688797,-0.017335841033608634,0.004372792580668472
2017-10-26,-0.002768082801781202,0.02389006342494704,-0.008779229424981327,-0.00019137382484513132
2017-10-27,0.04284335022930241,0.0034069791451578624,-0.005540863871049018,0.006125134585476699
2017-10-30,-0.0052077305867376245,-0.004012758514250425,-0.0016884048794900686,-0.0029488002663432544
2017-10-31,0.0012796649604467358,0.08088842975206623,-0.0014375713500486276,0.018126744102845427
2017-11-01,0.006390147554316217,0.022842397018063565,-0.004149553287885799,0.0045915618338134845
2017-11-02,0.009582082659893798,-0.005512988226499704,0.00208342191419697,0.0017023062752139495
2017-11-03,-0.005488850771869669,0.014939396786620263,-0.005049219280380157,-0.00018623707980258697
2017-11-06,0.006209037599172129,-0.010368450286983855,-0.00861443984818111,-0.00605383254167835
2017-11-07,-0.01371271854645184,-0.013751169317118839,-0.017980814728782213,-0.016046664167916003
2017-11-08,-0.004286872900011618,0.0335767808024281,0.02693941915984066,0.022188891269671274
2017-11-09,0.008610658599022658,-0.008167385518950132,0.019962463743388392,0.0105508326540118
2017-11-10,-0.0031149053991693654,0.008142116950407008,-0.01421880227500838,-0.006430349405365576
2017-11-13,-0.04328202754310839,-0.013674743024963298,-0.003096894620736479,-0.01382541928599601
2017-11-14,-0.006290068948832661,0.015446171024471989,-0.016936890931528947,-0.006680309552372199
2017-11-15,-0.00888618381010342,-0.0066892696783652505,0.02294272975195888,0.009093277131828836
2017-11-16,-0.024318349299926267,0.0011070110701107971,-0.0016926918031399119,-0.005303545866284898
2017-11-17,0.009441087613293098,-0.00036859565057134613,-0.006994192700606194,-0.0022176610753297243
2017-11-20,-0.0058610799351540566,0.005070058997050042,-0.00422607359344318,-0.002151656302461391
2017-11-21,0.005519317611640817,0.0030266899018618343,-0.005187122218887952,-0.0010426046158950042
2017-11-22,0.03418163672654684,-0.011521580102413997,0.012065845040075907,0.010152284263959421
2017-11-23,-0.017852834740651358,0.006753006475485712,-0.012518095886911329,-0.008664819424223924
2017-11-24,-0.006140997297961137,0.002480933566112231,0.0,-0.0005448042257858443
2017-11-27,-0.012605042016806678,0.025481209899175017,-0.002673335632976892,0.002701805943973179
2017-11-28,-0.006382978723404209,0.005631033249910544,0.012537829658452182,0.007138129904509682
2017-11-29,0.016374858294495587,-0.02319793796107017,-0.01464560204953036,-0.011124149260736904
2017-11-30,-0.01350848927996029,-0.025659690627843457,-0.006153312822290591,-0.012649515853426996
2017-12-01,-0.02826633165829151,-0.0028950317519611524,-0.011336385437104912,-0.012402951710213217
2017-12-04,0.0036199095022624306,0.0020605038868595216,-0.011245865490628448,-0.00498941270961617
2017-12-05,0.0018034265103696878,-0.0033648004486400707,-0.00535236396074934,-0.0034734112812484508
2017-12-06,-0.007972225794008025,-0.004970458595142113,-0.00955156950672642,-0.008051055473735858
2017-12-07,0.010239792611795195,0.006691800188501462,0.036265676642368794,0.02353261407502716
2017-12-08,0.009494482935591408,0.015822488531036516,-0.007777001048584364,0.001571452747624713
2017-12-11,-0.004194204372140353,0.004792626728110649,-0.00849845882870981,-0.004200057931833534
2017-12-12,0.02744097000638157,-0.01192441753806639,-0.007505440333969937,-0.0020361661899451766
2017-12-13,-0.02111801242236022,-0.005291496472335733,-0.0007606944693037132,-0.005926645615739634
2017-12-14,0.0027918781725888575,0.01063929071395231,0.0061797501231470875,0.00669501050676824
2017-12-15,0.015818780055682158,0.01200480192076836,-0.004228047532155443,0.003883495145631022
2017-12-18,0.008097670362526399,0.001277488821972872,0.016492357200321717,0.010831721470019318
2017-12-19,0.002965892239248591,0.009113278046113171,0.0004836653036099925,0.0032290470723306264
2017-12-20,-0.003449975357318835,0.0015352659622505094,-0.0019337259382965488,-0.00131130343561503
2017-12-21,-0.005192878338278972,-0.010009017132551867,0.0021136063408189187,-0.0025066844919786613
2017-12-22,-0.00037285607755410677,0.008470716823025803,8.788118463831651e-05,0.002201852428020956
2017-12-26,0.005967922417008609,0.0025289017341041387,0.011203866432337506,0.007904477611940353
2017-12-27,-0.0008651588184402925,-0.0007207207207207134,-0.0014772974147295725,-0.0011609723735961364
2017-12-28,-0.013607125185551738,-0.013974035340786117,-0.004046821287150282,-0.008492065374670843
2017-12-29,0.01743165287183346,0.03127000091432741,0.012320866829779842,0.018254025215914238
2018-01-01,-0.01479107605078267,0.002748470609096554,-0.012818299525248156,-0.009069122691602871
2018-01-02,-0.005629926185412248,-0.010610079575596787,-0.000786954050627342,-0.0043389605462822445
2018-01-03,0.025792652239557068,0.001697944593386902,-0.000743819733100004,0.0049293929940703585
2018-01-04,0.005396786458972125,-0.0009813542688911214,0.02640336281635869,0.015071090047393376
2018-01-05,0.03403684274734653,0.00598321128773005,0.01126231816048806,0.014240358576897982
2018-01-08,-0.002123643227937677,0.0039059032401242977,-0.0027420375448217182,-0.0008976660682226134
2018-01-09,-0.004256325372428482,-0.00026527544433641026,0.009348561759729312,0.004192872117400492
2018-01-10,0.005580622180004768,-0.0044224305678400855,-0.013117639663048464,-0.007249535433251464
2018-01-11,0.004841185500058964,-0.0071961620469083165,0.009809750297265163,0.004413837727913483
2018-01-12,-0.005170387779083407,-0.006532438478747182,0.0006308086967492521,-0.0023467697404748744
2018-01-15,-0.006378454996456395,0.00981805080165743,0.01206186433554679,0.007887090078871006
2018-01-16,0.007013789824060757,0.004727499777004818,-0.012707113491964628,-0.004438952956251185
2018-01-17,0.023255813953488413,0.0390625,0.004206098843322792,0.016938634796598517
2018-01-18,-0.03957083525611449,-0.0006835269993165083,-0.004607329842931884,-0.01041878545438113
2018-01-19,0.04132132132132127,0.009319425444596519,0.0013885966757836155,0.011099438176586096
2018-01-22,0.010612527396470117,0.036086404066073774,-0.01168165392049747,0.0054210336104083545
2018-01-23,0.0007989955484533073,0.013980868285504044,-0.00518707482993197,0.0012580877066858953
2018-01-24,0.023608576642335732,-0.019593613933236553,-0.016112488246858736,-0.009266738467061608
2018-01-25,-0.027298050139275776,0.013405707706225733,-0.0005212631944746526,-0.002128864228286731
2018-01-29,0.0003436426116838476,-0.017123843531894223,0.0013907601373375211,-0.0039944622228274
2018-01-30,-0.019237375472346274,-0.01948641730658074,-0.02200425328761768,-0.020758801412783412
2018-01-31,0.0014010507880910517,-0.0002526315789473932,0.001420076329102793,0.000954065248754965
2018-02-01,-0.00023318176518594136,-0.0013477088948786742,0.021891340955419558,0.0110659072416599
2018-02-02,-0.025189504373177796,-0.04706477732793524,-0.013096270598438875,-0.02474075095996875
2018-02-05,-0.023328149300155476,0.0023898035050451405,-0.003339485016258026,-0.005752681834256701
2018-02-06,-0.0083292503674669,-0.0045033112582781865,-0.021029891543955515,-0.01413293495530099
2018-02-07,0.005434782608695565,-0.007716870675891441,0.009772573744652124,0.004185207456404161
2018-02-08,-0.004668304668304701,0.016268883525520694,0.0026313442155025957,0.004862391913578845
2018-02-09,-0.015058010367810404,-0.01917494942387188,0.005960588941773093,-0.004910373760488196
2018-02-12,0.010902255639097636,0.011927181418706745,0.012071633871324261,0.011809514684041567
2018-02-14,0.023924631213586123,-0.03598014888337464,-0.004587556798322234,-0.0075285873245105606
2018-02-15,-0.0031476997578692156,-0.00036771465342888554,-0.003248035816178718,-0.002480856849788937
2018-02-16,-0.01518095700752975,-0.010759610079087767,0.0073979479501520284,-0.0017696152282564714
2018-02-19,-0.028610186212849942,0.005019986985218994,-0.02054465183371945,-0.01552356083654749
2018-02-20,0.002665989589945461,-0.016372213486263942,0.005400098183603319,-0.0008516851198442366
2018-02-21,0.0017726006583944631,0.007711115290577331,0.0007102272727272929,0.002727715538236808
2018-02-22,0.02123356926188058,-0.010358342665173548,-0.008073101490418733,-0.003036043913339115
2018-02-23,0.006188118811881083,0.012069778406412102,-0.014578302477417093,-0.0036056228226180043
2018-02-26,0.02103321033210337,0.02916239634771256,0.0027228172082047752,0.013301058705591728
2018-02-27,-0.011083002047945989,-0.025167481441245698,0.0050235336712527445,-0.00624954757136309
2018-02-28,-0.005116335729077881,-0.01792347696879648,0.006664565227180619,-0.0021124708624709054
2018-03-01,-0.005509979184523117,-0.005673758865248235,0.0010288526056809744,-0.0019952794607879243
2018-03-05,-0.0052942624969218866,-0.002282453637660442,-0.011573867190991183,-0.007948311593319546
2018-03-06,0.0032182200767421065,-0.013726050900772058,-0.003933270039332748,-0.005038216717048849
2018-03-07,-0.0698334361505244,-0.009084758867304532,0.005128903413217145,-0.013511510720284559
2018-03-08,0.029181589070168545,0.015410123866185454,0.0183788665613005,0.01965595813406118
2018-03-09,-0.025905400180435634,-0.029199884737297066,0.0013302589570769463,-0.011664456559108083
2018-03-12,0.023021963482402708,0.027406747798555564,0.002125586750509223,0.012398439635252334
2018-03-13,-0.0036213140196585947,0.023690292758089315,0.007777286787450377,0.00966966082560261
2018-03-14,-0.008047767393561833,0.008748824082784656,-0.0028939752696658383,-0.0008507535245503295
2018-03-15,0.0001308557969117441,-0.012123472908700972,0.020932277924362364,0.008441795402019281
2018-03-16,-0.030485411487635727,-0.013310676862078763,-0.03277911784975873,-0.027381067258515857
2018-03-19,-0.01673414304993248,-0.006027554535017243,-0.017991538632821213,-0.014658828781903388
2018-03-20,0.01564644523744163,0.003176436615651257,0.003582603963539155,0.005688969440668545
2018-03-21,-0.017027027027027075,0.009978890807906371,-0.0026660641662901163,-0.002027432919503358
2018-03-22,-0.014984877646411876,-0.015390461713851389,0.0032168909428662573,-0.0050161771713777
