,returns,standard_deviation,sharpe_ratio,BAJAJ-AUTO.NS,BAJAJFINSV.NS,INFRATEL.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ITC.NS,IOC.NS,INFY.NS,MARUTI.NS
35,0.2467827685723612,0.11442264362097936,2.156765136364265,0.11134699482522491,0.02716079735612492,0.11290444684354647,0.02297493258548099,0.17750818103792937,0.08418818605549712,0.15286863286898844,0.15818246436922356,0.15286536405798412
36,0.21113244720312158,0.12602833043854603,1.675277665493427,0.11039892805326558,0.10344780701684295,0.16525071032347655,0.16751173632586205,0.03703113564618899,0.17859698931109216,0.025167817146043717,0.038938985166348083,0.1736558910108799
37,0.21545936012331424,0.12623529503805642,1.7068075933783753,0.0241884157381373,0.10576729452478249,0.16787348240133063,0.17039359616794775,0.08310713152924239,0.16190744849764316,0.14265202158349907,0.09739982433954875,0.04671078521786841
38,0.2679999030054204,0.12281354314167323,2.1821689705366247,0.07522837705088488,0.15826991667208312,0.037238872857977286,0.12439596619325899,0.01368218292746198,0.05721339554146734,0.13972195055405034,0.21268564382605024,0.18156369437676573
39,0.2900755101581086,0.11385938824633303,2.547664401028879,0.1341812575916766,0.1515403567551464,0.052326022177839875,0.06019080734350423,0.1549030378224981,0.08441853345191,0.05393364788121093,0.15450579054412944,0.1540005464320845
40,0.2480552511707002,0.13383265469061104,1.8534732927785404,0.12096641853238047,0.14891731328226085,0.18376743718109542,0.06637753705863336,0.12982096710919697,0.05689161296251539,0.16798682340595053,0.034987259383460395,0.09028463108450663
41,0.2313915290299168,0.1113818636932695,2.077461458780557,0.1305210314812616,0.012259466243851942,0.026932135107640528,0.1947674472036968,0.16395529823243787,0.1519836848889061,0.086218937382202,0.16414276298065728,0.06921923647934598
42,0.17219516663292606,0.13659830317086824,1.2605952097188966,0.1495398179194376,0.048174971373674505,0.2225797700626701,0.14369129000398367,0.0233175314040109,0.11107422556783522,0.15574979159774302,0.023539773111075794,0.12233282895956908
43,0.2094228964390347,0.11852484443832255,1.7669113799007201,0.19989332183636355,0.017595049861973983,0.07162079629559256,0.16427610489423033,0.08427659606214652,0.19605610560755402,0.023732738842786805,0.05838932399679393,0.18415996260255837
44,0.22580608637166724,0.12762247798801754,1.769328490807616,0.20232740188521933,0.13203656586200335,0.03327252030506101,0.21504919633103659,0.045617649302163006,0.2095813651956526,0.05792818630707345,0.02984745633763351,0.0743396584741572
45,0.24359214073090324,0.11465413713005665,2.1245822159438275,0.05276147886950437,0.006397074442222253,0.05484060879492131,0.22820560247859398,0.16302067199497172,0.10397987910518365,0.13294236551100416,0.13010009658448204,0.12775222221911647
46,0.18580011780170874,0.11617455411410847,1.599318535961093,0.18164488798027018,0.04584771579739986,0.08438463936845635,0.13672309643391928,0.07847521094967054,0.22401356056365915,0.002077761802865962,0.22985256108284297,0.016980566020915824
47,0.29945299943091447,0.1368356773565911,2.1884131771463795,0.03529211180701246,0.2770941635848436,0.1617866552025824,0.09171732808936735,0.034538994493452956,0.03516771144276769,0.024037649491225343,0.0929470134500637,0.24741837243868445
48,0.2519503560767635,0.11694637897664951,2.154409211140005,0.14468850685573753,0.09102122810635602,0.09967227651290064,0.04976865258906701,0.15219299665078384,0.15612209602541202,0.10255118795448524,0.06574338586027989,0.13823966944497768
49,0.29605770115579205,0.11967490763682173,2.473849422589407,0.09540805754373059,0.2073030786286952,0.02874778651161066,0.09476228616644462,0.06926863339832659,0.116129665205683,0.005668991430527135,0.18577693763014105,0.1969345634848412
50,0.26969209570752595,0.12547830332255297,2.149312578878747,0.023002895388173024,0.19533873993911638,0.1924497485717439,0.018208657578473442,0.15054542407155225,0.1548632086995845,0.04105626088197771,0.12137187076970422,0.10316319409967457
51,0.2569117998334967,0.1414343439341294,1.8164739389829456,0.038910340681857454,0.23279098562067224,0.08585497823229246,0.0016646121470050824,0.016060535412074677,0.22417148334864928,0.23334510001338732,0.1292650331735145,0.03793693137054696
52,0.2687470724022485,0.134482200181261,1.9983839648668702,0.07010740304898579,0.16695230736400335,0.1885454916182293,0.0796057915905307,0.1316007668985351,0.017402636442658544,0.15502498248897575,0.048573816421499556,0.142186804126582
53,0.2742762483651761,0.12186743308113297,2.2506115163891023,0.10153012972051659,0.11152907839184663,0.07810636057632465,0.12294256029252966,0.16262580706388738,0.05947973792910747,0.16756371428639757,0.07475313602911568,0.12146947571027436
54,0.18726277960759574,0.12986941330062776,1.4419313589575642,0.16901533057886897,0.07089243660868841,0.18746598650522803,0.09208692777639352,0.0025357600465145346,0.10012241474699632,0.14724948856894288,0.07391221911169335,0.1567194360566739
55,0.22758236427681972,0.1346909460791837,1.689663417636297,0.08571609490776871,0.12573214942787653,0.10180309449325484,0.1921476759223723,0.012101420668072281,0.0845028600532658,0.22691812536072065,0.06762448832997994,0.10345409083668877
56,0.23272026701239018,0.11669314829779734,1.99429247052702,0.02657648508823286,0.07490155147948659,0.12715460665341446,0.1843034725621679,0.13212864710417016,0.056900881876328704,0.0434767973608196,0.2988162023745538,0.05574135550082582
57,0.2582700675306343,0.12175715121233836,2.121190131002854,0.05373684345872358,0.08514629417678084,0.056075936158089826,0.05953179525828918,0.19417933959442832,0.2238746640590893,0.18065955425617156,0.125103385829286,0.021692187209141522
58,0.272527863006425,0.12251053049455701,2.224526021610306,0.10818380641957812,0.032044878866736126,0.06300888347324075,0.06151795685123011,0.1713531322740308,0.07340516703207653,0.20655637854618542,0.055452730588854325,0.22847706594806785
59,0.23611197179884127,0.11733225863355655,2.012336373207037,0.02532939957787415,0.05330401723829789,0.12901771748432295,0.15466145947638663,0.16422290789755253,0.20489965978621885,0.07260293501570637,0.08519105283354135,0.11077085069009941
60,0.24251079168046935,0.1230374376603291,1.971032527107495,0.12210677836647683,0.1665292586938908,0.1662306232903702,0.025390805369141543,0.08139800088462457,0.14186574457907666,0.06250528089530492,0.10598816781288058,0.12798534010823392
61,0.22211518010355036,0.11936696083014364,1.8607760351678468,0.030467674381765276,0.05918441419622093,0.04450431820557934,0.29377256314997613,0.10883208094770394,0.2504573880642788,0.01256719505509197,0.15375293192399714,0.04646143407538658
62,0.24792255375852465,0.11935586154847637,2.07717116312575,0.14194921887018405,0.09364212707253657,0.07264865992144859,0.12791626928482444,0.10228975321352812,0.05883178626454939,0.15892410797406717,0.12320657486415708,0.12059150253470452
63,0.254597307224845,0.12552512576548916,2.0282577346346855,0.014832474186549748,0.05542167511351083,0.00748971254932932,0.23292175379781818,0.202636535383266,0.2745636245916552,0.1291665330701434,0.07424761932054923,0.00872007198717818
64,0.2776956175273995,0.1145626801256679,2.4239622992652166,0.050822721455880154,0.06133957912038092,0.061507222101160865,0.10503040502650265,0.22763377196714318,0.20317240720160376,0.06721665723608873,0.07244633827520025,0.1508308976160395
65,0.30209829395692545,0.11584657362442752,2.6077447481211022,0.0388723711975434,0.17055846692097895,0.007463473913704236,0.11755867853155609,0.12470555195144353,0.10275856011798094,0.04676438089008108,0.24767526204248722,0.14364325443422463
66,0.24627133371210982,0.110704509186148,2.2245826798076327,0.17016214688454243,0.03365222493510104,0.08083947811513706,0.04060787042078189,0.18343145009924242,0.1469711937858269,0.07262920919706808,0.1162074547039484,0.15549897185835176
67,0.28716173145802315,0.1282311643342838,2.239406722607819,0.2060755547700492,0.18781054098492073,0.03475086639619222,0.12460484201493469,0.17080821584634828,0.04196025162979505,0.13555493612804162,0.06866006493964037,0.029774727290077966
68,0.2505570260061149,0.11911448737016993,2.1034974967189624,0.18945460417603116,0.14401685377996204,0.054177519630011335,0.10389494047819665,0.027075595177178672,0.06488932649722051,0.06032130596271212,0.174000820328628,0.18216903397005946
69,0.28958039620019405,0.11927465181241793,2.4278452445672554,0.1656364937065754,0.1496828508111508,0.041720727251831666,0.042435492545081506,0.1570052127627994,0.07115204537254344,0.13082847062379285,0.10878818282574641,0.13275052410047863
70,0.25189727686972374,0.12949698933083398,1.9451979399010286,0.22917239335380787,0.08767753061764397,0.04529540473396843,0.137275555857954,0.020844955487200032,0.010289866900331441,0.10683269277749217,0.06525017294600903,0.29736142732559306
71,0.2817017452755752,0.11422449497569732,2.466211344033613,0.028918518537062402,0.15608329301652077,0.08942426551629097,0.13772032546634475,0.1360650769851307,0.08245920299037396,0.0372380044000578,0.19962158690899529,0.13246972617922334
72,0.2248672843062543,0.11643028808985845,1.931346971611944,0.14679329104742875,0.10114653918047306,0.09496686043306082,0.11549790454799544,0.09564642588868832,0.17131968151933297,0.0906587097834199,0.11868092439859544,0.06528966320100522
73,0.2378130197812998,0.12176619060782494,1.9530299715725643,0.1560591841072739,0.10241147330730233,0.13423975099055463,0.1299913621258755,0.12540185074383223,0.01935463391877797,0.12252511777721138,0.12446124187478115,0.08555538515439097
74,0.18563241543512526,0.13921462358587086,1.3334261204292437,0.020447068994566168,0.10413529971345002,0.2332995679804336,0.1738156514108334,0.06391361887332488,0.20929404643788485,0.14845254542136344,0.038869750291281174,0.007772450876862511
75,0.3175775067552197,0.14203698524703182,2.235878959292796,0.15546336970850336,0.2628269875482311,0.049522613833743005,0.08126935005727146,0.17490279180367563,0.04797843662156222,0.1835246141724378,0.01086487769563001,0.033646958558945415
76,0.21999080919558192,0.12746440524576613,1.7258999386645564,0.17759982977824493,0.004514350631932927,0.07214666950203409,0.028802255783596128,0.15051987603225656,0.22804438972739613,0.21412780537621934,0.015118896401463359,0.1091259267668565
77,0.2626942746826435,0.13650588739326489,1.9244171786220312,0.10753356733883125,0.20016247941015916,0.16320443144042548,0.05125377392550367,0.0666414107670346,0.02290521129508763,0.1777010837916544,0.07873736217185166,0.13186067985945216
78,0.2649540804276616,0.1248971835586359,2.12137754333966,0.12174990358713877,0.13914273877723457,0.0011503689149765168,0.01974012280969859,0.13078004681473293,0.3129967993976679,0.09383848596276921,0.1117612175894915,0.06884031614629
79,0.2230169439392879,0.12252724190669774,1.8201417127230468,0.06958164975146475,0.11094072835713448,0.1767791344127648,0.09360859565798187,0.12013196669471467,0.1892319888180684,0.08102184735442385,0.09278799597096354,0.0659160929824837
80,0.237989206739493,0.12074174520146397,1.971059854587951,0.20483943041651723,0.04390566232809158,0.09214136947775117,0.07113131179561308,0.15439484483648724,0.011437664511357299,0.18201728626693542,0.1370417471733085,0.10309068319393844
81,0.23708150520915358,0.11417573284048246,2.076461427581863,0.16806548341692115,0.06472624512090523,0.0981778767372341,0.1328596255681891,0.20562958407979648,0.11944600571332334,0.07214521642693231,0.11423739560542298,0.024712567331275286
82,0.2715625258058525,0.1147727949438397,2.3660879386855806,0.07231852963599973,0.1520527224102508,0.08479779503418995,0.05783020926508649,0.10665255431036463,0.08029105149026648,0.07029309392829534,0.2444699991770585,0.13129404474848805
83,0.24132510959138245,0.11672364056959292,2.0674912846596802,0.1169429832575028,0.10053273437119799,0.16322385618128057,0.09445523633023871,0.1462371925057296,0.10952694773543975,0.008081216212369164,0.11927771383092928,0.14172211957531214
