Date,BAJAJ-AUTO.NS,BAJAJFINSV.NS,INFRATEL.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ITC.NS,IOC.NS,INFY.NS,MARUTI.NS,Portfolio Value
2017-01-27,0.001561595283631323144947625,-0.0000946461810265955768684734,0.006112295664534470504619758,-0.0097307117892500269442177709,-0.0152439024390243902439024390,-0.0305084745762711864406779661,0.009834341309492505916381804,0.005925688661114670083279949,0.019534514997716521184651576,0.004191703119742485
2017-01-30,-0.0101783399320276094040152763,0.011374392629519782924212785,-0.0712065555241593670528397853,-0.0065767992910117076356173329,-0.0028039020970851101115719376,-0.0050505050505050505050505051,-0.0162483074679720862410165608,0.007642095207769463461232288,-0.0035413039436095944826653595,-0.0033745065938602936
2017-01-31,0.002973398700907948531884391,0.012603534605125645385203326,-0.1061758442348646181928810465,-0.0069959620621654615456850408,0.002167418428914533419249019,0.007809449433814916048418586,-0.0301746956061408152461619905,-0.0218570600937483541370411334,-0.0001187457060704501310443685,-0.0017941147385819312
2017-02-01,0.007305581534877975612768886,0.025432475314632530770060231,0.001872021783526208304969367,0.036124639462858764007754504,-0.0015782090250175356558335282,0.044943820224719101123595506,0.024727074235807860262008734,-0.0127611458108981262115011846,0.048343724816558510412690334,0.028660062270025488
2017-02-02,-0.0163621393409596552388627087,0.040169450787165004206225213,-0.0062850348224902327161542382,-0.0177063843380641628257198923,-0.0102453017973186581581874598,0.017055988134964775676677790,0.019016672881265647472433815,0.020889010089991818925552223,-0.0056398886587260486794407043,0.0005871903355185726
2017-02-03,0.000231526830397691855598497,-0.0121746916611305277143929985,0.025128205128205128205128205,-0.0045683313975996902826171119,0.005264403170472021767419851,-0.0045570543200874954429456799,0.012441191845269210663878725,0.000213698044662891334544289,-0.0047035081009382603530072343,-0.0039610712822332195
2017-02-06,-0.0030981802642356041451515259,0.088305384581645930496059884,0.015674503918625979656494914,0.017563783447417548226509023,0.012709620476610767872903795,0.013733748397729353598242080,0.023595621643948781495249897,-0.0009080226471530819356906313,0.005600569050519585639650394,0.02247220171474984
2017-02-07,-0.0105736943630778023862256198,-0.0082483644326226843455715418,-0.0106714825151863405023805615,-0.0032564326010182085034169610,-0.0061588518970425890418918134,0.001083815028901734104046243,-0.0119546027742749054224464061,0.007484629778134188719593692,0.010325706945054230287656308,-0.0005978322505387768
2017-02-08,0.004368546465448768864177919,-0.0076532339993227226549271927,0.029040823099900431463657484,-0.0114270814160377937296766673,-0.0026892721426483484361297866,-0.0083002526163839769036448935,0.010210332856851133346947110,-0.0061024144335367471477845582,-0.0029855790896800360522757999,-0.003866349145107195
2017-02-09,0.000862719723929688342499730,-0.0234780234780234780234780235,0.028866311885179809708111595,0.013203829265643667282121301,-0.0025792836625828008675772320,0.010371179039301310043668122,-0.0209723064483525368910450778,0.010144153764014949279231180,-0.0060616822580775346468323473,-0.003452806401985864
2017-02-10,0.005926085551125956254713932,0.015082471344702264467430808,-0.0061128526645768025078369906,0.001071942666380815288965116,0.000176315016162209814869233,-0.0154871240770754547091662165,-0.0191503639085324936767666340,0.023572938689217758985200846,-0.0072842734404183787822189018,0.0022639397777868275
2017-02-13,0.002035132819194515852613539,0.001735083104972527850837935,0.010881564422015454975555906,-0.0128648350975953007403781435,0.013397579033964038077329886,-0.0100603621730382293762575453,-0.0003683822755499421113566993,0.016575441495404316843953320,-0.0147654300789398339400384474,-0.005008630138027992
2017-02-14,-0.0101193657580616426153572065,-0.0121932778885146745480789058,-0.0054602184087363494539781591,-0.0197114565092746122018874649,-0.0164096022266032703235532877,0.000739098300073909830007391,-0.0144774940773887865227691498,0.003403261035200893990958501,-0.0136416472932580538027233477,-0.012751091703056772
2017-02-15,0.004139519815701378640077751,0.009866681510757326950374349,0.015686274509803921568627451,-0.0205820515657851056766626093,0.002240169781288687142604492,0.009601181683899556868537666,-0.0138888888888888888888888889,-0.0059734737268401336438189734,-0.0129885434817377543203952962,-0.005213862349610743
2017-02-16,-0.0021329222827645540579294523,0.011809775793404715642096270,-0.0138996138996138996138996139,0.008586600384137385606146198,-0.0046467854832068701841068172,-0.0246891002194586686174103877,0.018309859154929577464788732,0.030861682623752291709105724,0.027606734098623501117232674,0.013552058959209745
2017-02-17,-0.0017063926858620875469257989,0.003895184135977337110481586,-0.0360219263899765074393108849,-0.0119220982892989166093232409,-0.0057321829570972698262616712,0.005625351584474029626851678,0.024736674114267475263325886,-0.0118565359154233771366465764,-0.0057763650397125096480235038,-0.0046446767453044435
2017-02-20,0.004534168196048796286300335,-0.0118708452041785375118708452,0.003249390739236393176279448,0.004826379891163513863695258,0.015690936106983655274888559,-0.0078314376281931754614954317,0.000622955925868244821678866,0.010148985101489851014898510,0.017262823990984598689427772,0.006033750880794386
2017-02-21,0.002776285151352319541465162,-0.0048465710166815404681815061,-0.0425910931174089068825910931,0.007639985816060088327262177,0.009713851015272982620399087,-0.0109002067280586355948130051,0.015045395590142671854734112,0.003316010888393961890621133,-0.0049235617045370621107309027,-0.0009692920608408429
2017-02-22,0.000178619273019558810395642,0.034794845616842802350928506,0.017422192151556156968876861,0.012924691279032567662678354,0.001622718052738336713995943,0.001140034201026030780923428,-0.0032200357781753130590339893,-0.0231353591160220994475138122,0.002721357710101185027584671,0.00911415580179864
2017-02-23,0.005125457630145548709706224,0.025865287184683483547544131,-0.0094763092269326683291770574,0.003332069989261575390057482,-0.0068275183706532430712260603,0.008350730688935281837160752,-0.0126653676545995282535124603,0.018886027369590466090996314,-0.0080021053843560073359486155,0.0045047834466453995
2017-02-27,-0.0067694822500977221847126968,-0.0027552505718444583073404034,-0.0327291037260825780463242699,-0.0002675690564255921932792949,0.009554325662685697640547626,-0.0039525691699604743083003953,0.002077382498052453908075824,0.003518858105763988700004956,-0.0131818935499917095009119549,-0.005875434303559635
2017-02-28,-0.0140069050643101196758555303,0.020213209612677891883438461,-0.0135346173867777199375325351,-0.0119021379766365439717875248,-0.0006347740781349183449708581,-0.0090702947845804988662131519,-0.0022285566208862399585384815,0,-0.0048727211627320843484835756,-0.0019408603320349993
2017-03-01,0.004753438078304728038027505,0.002478188112361559981094235,0.016534740545294635004397537,0.012762499601669800197571779,0.011086730569349809446818339,0.024027459954233409610983982,-0.0086744234365260752129648868,0.012593836428289213749506124,-0.0004896580835795694385816800,0.0049940265708592335
2017-03-02,0.022769953051643192488262911,-0.0123220816290123220816290123,0.002941685412701159370133241,0.016094268678319147931973003,0.002284408909194745859508852,-0.0139664804469273743016759777,-0.0130992926381975373329840189,-0.0018046139589328390967175535,-0.0001435907831610243935401041,0.0032403176867115135
2017-03-03,0.000264825832877244398933635,-0.0293510514772287446781060508,0.062456866804692891649413389,0.013485894775957637878177933,-0.0003988603988603988603988604,-0.0120868744098205854579792257,-0.0044066896734802229891160074,0.007720121176585556532786084,-0.0052375923970432946145723337,-0.004261242317276759
2017-03-06,0.017756283535724371646427563,0.014873396690370173456502957,0.007145177005521273140630075,0.014345295384756404968147028,-0.0046172262440859602120503905,0.009749569871917415408143758,0.010932167235494880546075085,0.002618308766485647788983708,0.007999660311664048235743705,0.011169638994010578
2017-03-07,-0.0012659984044951614581526829,-0.0033004164811273803599025591,0,-0.0043225495511777817940839810,-0.0012026113847211086931622953,0.000567966679288148428625521,-0.0011605211795115260853510577,-0.0136376825611761292194602960,-0.0078098014271632812960731948,-0.0049484006953639526
2017-03-08,-0.0032992411745298581326294952,0.007082599668865470027068934,-0.0004837149306675266043211867,-0.0099078794112753180353658352,-0.0008600424287598188177283413,-0.0003784295175023651844843898,-0.0104040137311856350673356219,-0.0117670131398313394783290841,-0.0041351787382185616031247347,-0.002947008344101887
2017-03-09,0.000261328594574818376626771,-0.0070980284704009603214989366,-0.0154863687691563155347636716,0.004980597060531059981055398,-0.0011477103179157580626649834,0.003028582244936589059246640,0,0.003720976384203214923595952,0.017095401720624472429934432,0.004808048733104808
2017-03-10,-0.0021423346222175775943149754,0.005571835946226526669908144,0.010814353596591840078649844,0.006704165399817573730617209,0.005630242445133861886705734,-0.0056614455557652387242876014,-0.0061372611804888461948980681,0.010182393356729771143294943,-0.0014754208302595399369592918,0.0023777108057396745
2017-03-14,0.000750554188266918015045993,0.027495720129114883496033769,0.005187226454854919760090776,0.014013681460563869467389499,0.044047074954296160877513711,0.013854621370278990320743974,0.004134672179562906083874778,0.012673092919704457601409209,0.029686345624286385922493116,0.0208500448356288
2017-03-15,0.002232532179858373739840234,0.001882352941176470588235294,-0.0037090791807772939848411547,0.013000938212035920117946656,-0.0145006839945280437756497948,0.004118307749906402096593036,-0.0113368983957219251336898396,-0.0220815616544259760340162350,0.000807188050355488878742417,0.001269966579826809
2017-03-16,0.022031951550589955100762243,0.025744861818135655618041715,0.005179669796050501780511492,-0.0156125959248478433448002117,0.006329816768461965574680733,0.000932140193885160328113348,0.017254435309389874513197750,0.016700429863135530411581600,0.002949155580177112271583012,0.008270331670050979
2017-03-17,-0.0081392180901784498024792263,-0.0175616638407940495785943243,-0.0025764895330112721417069243,-0.0005675029868578255675029869,-0.0040278084308099757227984992,0.047681132426895138759545539,-0.0007444036794810442920189291,0.011128930359138844340768820,0.006035302049403374245587244,-0.002082163615103272
2017-03-20,0.003793991416309012875536481,-0.0008314227406716887959487037,-0.0029060381013884404262189215,-0.0017483039956964824721317355,-0.0045426846158107584067364689,0.002311111111111111111111111,-0.0130367690097376682807428298,-0.0180717100836297221955205229,-0.0054419791363885928366114395,-0.002998637030659723
2017-03-21,-0.0057122334148552273776744027,0.023110091280447828937414897,0.015058290155440414507772021,-0.0016615522790210313599281491,0.005565139963270076242417497,0.021284143313231642426392338,0.003073107612680612464955790,0.011111111111111111111111111,-0.0134114858172725649060708893,0.0007529619384814001
2017-03-22,-0.0182499956998125118255155925,0.012421594844052298857656903,-0.0015951507417450949114691338,-0.0060275287132275766935556422,0.001660302174995849244562510,-0.0279610976033344911427579020,0.001773716742811072292394518,-0.0049862032240886866437527230,-0.0116024554416338890443197340,-0.005503953086549052
2017-03-23,0.004257481253066087322166935,0.009895687525104373333982497,0.001917239175587154497523566,0.015929523924455439570385567,-0.0032598486104204652190728770,-0.0080400214400571734857959621,0.010838072754587402081768430,0.012406344263890240342512406,0.004828665623230876819074894,0.0076219287475756126
2017-03-24,-0.0080078159074652384026239118,-0.0046161263107147161624683621,-0.0100462446180832403125498326,0.002331175387539347864821524,-0.0019955654101995565410199557,0.012247838616714697406340058,-0.0108811040339702760084925690,-0.0086981594502378778413186602,-0.0049960230662159475044740505,-0.004025884793337098
2017-03-27,-0.0121702427013717903622933521,-0.0204753774807173041762020657,0.006926546391752577319587629,-0.0094955929190430338493444930,-0.0015552099533437013996889580,0.002135231316725978647686833,-0.0048296216796350952508720150,-0.0024723676556137289121582315,-0.0031392337605022774016803644,-0.009031246065387966
2017-03-28,0.005857427716849451645064806,0.011360265031645569620253165,0.019516877299632058870580707,-0.0048755683177793730557549653,0.004784156653315531820204717,-0.00390625,-0.0050148287948234025343758425,0.006123341594984691646012538,-0.0019295666410504861505563166,0.0026056873016420123
2017-03-29,0.002212506858771262190912792,-0.0068691560227342174417894029,0.057115957947591401223913385,-0.0308094622621659803420601761,0.010463957479791828147491972,0.009625668449197860962566845,0.002980706698460871450249295,-0.0031879437762643095203593682,-0.0050382893250198769720048542,-0.006697936021906492
2017-03-30,-0.0029140616721415704143265868,-0.0005045967533506455146271522,-0.0004453020632328929790708030,0.002248480337427118223545466,0.007287271930305188756780450,-0.0015889830508474576271186441,0.017993191765278002917814881,-0.0061539952512477588796821243,0.002094496269441383545166256,0.000660754780770656
2017-03-31,-0.0061639832084595355757479143,0.009308969117864355021425405,-0.0320760320760320760320760321,-0.0030015626692246994569337645,-0.0081048738033072236727589208,-0.0086648983200707338638373121,0.027176220806794055201698514,-0.0031691857630424183325207216,0.009921767451230567773562099,0.002707677596716973
2017-04-03,-0.0077884118412375911172895614,-0.0000365996486433730236189733,0.011199754525928198833998159,-0.0061453467620540355995592731,0.009761447765286536879627091,0.004459507670353193007491973,-0.0152439024390243902439024390,-0.0131572511616532159452188799,0.009358844357265156174676264,0.0006304562277950065
2017-04-05,-0.0081728696651817789912343728,0.007454401268834258524980174,0.024730693369746624184494007,-0.0012803897381446840404103493,0.015966979851192092543311791,-0.0092345942106197833422127508,0.000577215721257280789211313,-0.0127379064234734337827121332,0.044532279314888010540184453,0.014910160998606425
2017-04-06,0.016462321386529510839053190,0.012001065684944778143770587,0.004293751850755108084098312,0.002579697002861118494082331,-0.0007483829582509221147164163,-0.0173866284280336977953038179,0.011537654709460876861757919,0.003664842612580952859079271,-0.0080017028254288597376387487,0.002830130112949636
2017-04-07,0.008605637316038912446994263,0.011451888903514545215216533,0.024915229249594574671974053,0.002806973770389545582135171,-0.0108596800941528914566950195,-0.0052900401313389273987595768,0.030070510161758606387391124,-0.0180572228891556622649059624,-0.0051337884338766460308504128,0.001732301651460988
2017-04-10,0.002314119662951120846508506,0.034735696370261700818702380,0.027042577675489067894131185,-0.0049451062109289957391223214,0.001568415359653866955110871,0.003300935264991747661837521,0.034980873766861284477551842,-0.0286791299475319647496306862,0.001517729476702852532611214,0.007140527661625207
2017-04-11,-0.0051286570320761367641875220,0.000423050537388520466498971,-0.0040616246498599439775910364,0.000875164093267487653935113,-0.0024299368216426372914304228,0.031072929994516541765673551,-0.0042795311968098040169236006,0.014422068386826096077197399,-0.0033578726560692950062611165,-0.0006847556278352096
2017-04-12,0.006040851033676415879820723,0.029281003920134404608157994,0.032344255378990296723386303,0.007760289800761976141402786,0.000054130128829706614701743,-0.0005318205991845417479170360,-0.0005860805860805860805860806,0.001757741818745799514036085,-0.0149332565062902141553826947,0.004627331596191997
2017-04-13,0.003046310970241239654868815,0.024195249780699319335102544,-0.0326930935839803841438496118,-0.0007901953796811329232580840,0.000108254397834912043301759,-0.0097552323518978361120964881,0.032106729218589649611493916,-0.0386540744181245806884450637,-0.0124380534568202128523844342,-0.0003610649721779158
2017-04-17,0.001404420413250706599020417,-0.0256835577527700080227238232,-0.0301366004788058019997183495,0.004853465653589703830051171,-0.0106077826486983817719326731,-0.0001791151710549883575138814,0.004876893939393939393939394,-0.0069787416791926132703457161,0.006186296366373530548951538,-0.004481288999982125
2017-04-18,-0.0097295023052784741335483758,-0.0276068499705126350576950895,-0.0216349644257296355452301437,-0.0042899248491582179837353209,-0.0014222416716809802527214047,-0.0001791472590469365818702974,0.015077981435235357866465627,-0.0024326954265325981187155368,0.003531979952743416373016327,-0.007842204219358773
2017-04-19,-0.0055587027333238918000283246,-0.0067171694054103538243237058,0.029088750371029979222321164,-0.0082138705927934908950019372,-0.0046014790468364831552999178,-0.0012542555097652750403153557,0.010212133871791301118692847,-0.0037392293935945374735815315,0.009743936517764760515874632,-0.0004031423253665345
2017-04-20,0.008117634492825862498664863,0.003536825612608149675694980,-0.0115373521776752235361984425,-0.0004219079615594968356902883,0.007869682461064333278300589,0.002870470039468963042698242,-0.0182879198639893397050039057,0.008812010443864229765013055,0.012352850999281904808010392,0.006318617127292869
2017-04-21,-0.0025428218258873388663252693,-0.0117899618863939018230242917,0.029617741464838050773271083,0.001500750375187593796898449,-0.0101561646827563612536857049,-0.0184257602862254025044722719,-0.0059443014275684530774631407,-0.0038822387576835975412487868,-0.0139794373156929943412767992,-0.007788950570519204
2017-04-24,0.015384343023049959281945969,0.015729371173662016008178344,0.015303953521326342638514950,0.000374625374625374625374625,-0.0020410414827890556045895852,0.008747949699289229086932750,-0.0067332140502872210189283360,0.003085417343293277037999350,0.021428109541207281192408419,0.013147944210229578
2017-04-25,0.010129892773079940720076715,0.034905930119517355749985704,0.047452896022330774598743894,0.031456746972912245662214455,0.021502404510530097838704328,0.016440831074977416440831075,0.034605356719601801374733349,0.003021963196805353191948627,0.002983373823862242515846700,0.018128224781756463
2017-04-26,-0.0039181165423916045291355979,0.002177108313901444406378817,-0.0211858760826115922718187875,0.002375045383032796805034491,0.018777056277056277056277056,0.034127266263775328830430146,-0.0062772050400916380297823597,-0.0162479152095550653682681444,0.010903869216688758442214227,0.003940035469413905
2017-04-27,-0.0067233880330624339357812473,-0.0020841603811036125446605796,-0.0013612850530901170705145658,-0.0036974992831378940855103304,0.006320709619163966643650077,-0.0175317978686833963561361293,0.021993729251198819623755072,0.012031719989062072737216298,-0.0050341070508717980737711315,-0.002880267825148608
2017-04-28,-0.0007152701453219587934613841,0.011249240289518757942427758,-0.0329880043620501635768811341,0.005392632089190499272903539,-0.0130370526760266019212498680,-0.0272918124562631210636808957,-0.0073539363861944507105797428,-0.0068089705485004052958659822,0.023658427530377075799530910,0.008947404283670135
2017-05-02,0.011871508379888268156424581,-0.0020762077519041010566804716,-0.0014096419509444601071327883,0.010350750316398481287289821,-0.0073265950050804855874645703,0.004316546762589928057553957,0.006817562039814562312517044,0.003971924479024974155285924,0.027686460225139275232380821,0.011931132602157613
2017-05-03,0.012163561076604554865424431,-0.0007117593596355792078665834,0.024844720496894409937888199,0.007023665727195454748803293,0.006357073591207843982329490,-0.0069842406876790830945558739,-0.0025731310942578548212351029,0.012681552135269889442878821,-0.0091715755722914025799716651,0.0008863854555665185
2017-05-04,0.003170544617744822296087957,0.001468364417366148721208004,0.000964187327823691460055096,0.005671553383681326817710647,0.024304068522483940042826552,0.014247069431920649233543733,-0.0141661009278117221090744512,0.003585572086053730065289522,-0.0006321493076459963877182420,0.0028731388436813443
2017-05-05,-0.0186572870469490747820767701,-0.0308998599439775910364145658,0.008944543828264758497316637,-0.0056248435498358193571186665,-0.0029267272917319954008571130,-0.0144025604551920341394025605,-0.0058305022495638600679460105,-0.0065589505679091345384738442,0.002161209674990210548510497,-0.010434725221036723
2017-05-08,-0.0106314823472373729503229269,-0.0016823231867040014452172342,-0.0058647026732133115111838516,0.007315158964031333757829737,0.000995911521123807526994444,-0.0151542486018401587587948764,-0.0106211036712075733087046871,0.015029522275899087493290392,-0.0035466588519946198988601099,-0.001530425607628727
2017-05-09,0.005670382750835681408495073,-0.0096133184044153405942161753,0.003978597887227328851694334,-0.0349577361264241087835354649,-0.0029323977588102843378541132,-0.0053123282652500457959333211,0.028611435239206534422403734,0.001216287678476996298254892,-0.0001885213142197856889699949,-0.00707666847774624
2017-05-10,0.011015784069749229939265266,0.002969087234066850141031644,0.002049740366220278764689806,0.012643380504821240879248100,0.046531169581429546767501707,0.009023941068139963167587477,0.001588165895271803248933660,-0.0031690698779908096973538267,0.016359193278325011690525395,0.012020745261105414
2017-05-11,0.032239741118149270173505921,0.023762083138826583474706532,0.031774171553252420564571117,0.041503076251936760082434526,-0.0176644753349726501731319316,0.009855813104581127943055302,-0.0213382865944819462691976623,0.000476871721506914639961850,0.003673333085970835961559868,0.017520057859496285
2017-05-12,0.002117760843102269505911388,-0.0222985897949197028337559500,-0.0095162569389373513084853291,0.023022704951181466289213704,0.001481481481481481481481481,-0.0061449484908729441532622447,0.006619757429867604851402648,0.021343078063764431733926491,-0.0047763401109057301293900185,-0.001402568303906393
2017-05-15,-0.0016972843450479233226837061,0.035353937504976624085723061,-0.0097411262343207899653055778,-0.0073556402654242552590710151,0.003111609875535604978575801,0.010911074740861974904528096,0.016555530006898137502874224,-0.0131708581799325900959294789,0.013922320287658613414163026,0.010313128551621809
2017-05-16,0.008100810081008100810081008,0.003636603346554016194420945,0.014822800161703274491308449,0.029569471902601373935058101,0.017442156114924993643529113,0.019787731606404029501708940,0.010178692603483374802080977,0.003625663391308917030108770,0.019058016676680490628526209,0.014916754651519648
2017-05-17,0.005191798941798941798941799,-0.0176792556102900930487137384,0.035453459035984596999070509,0.007335469967397911256009283,0.008996401439424230307876849,-0.0063503263362144999118010231,-0.0052395879982086878638602777,-0.0023036649214659685863874346,0.000611163439484034253913244,-0.0008127197545177989
2017-05-18,-0.0219100569135112017633319078,-0.0373878642670084136624505488,-0.0282123621441395229546037445,-0.0147835269271383315733896515,-0.0189716663364374876164057856,-0.0133143973016154802059293449,-0.0098140728402286949083869806,0.009393366918555835432409740,-0.0182734040412750423960219597,-0.021086432789109932
2017-05-19,-0.0001513571692845851131815277,-0.0345218800648298217179902755,0.000131960939561889680654526,-0.0056792082515555184365473755,0.017924766473112850290330725,0.029866858582223821518531846,-0.0102295976358263241645828597,-0.0039511307512347283597608526,-0.0059288103585832339098674435,-0.009267935328892474
2017-05-22,-0.0196794106268817385161387987,-0.0493297201371735533226216456,0.023749835070589787570919646,-0.0025758402979015301051334817,0.010515873015873015873015873,0.060796645702306079664570231,-0.0230592558566835094166283877,0.003653635367190354402630617,-0.0130843598824837457937869539,-0.016054693161635214
2017-05-23,-0.0306092685688794331108556526,0.004755057767014782301599314,-0.0208789792499033380590282253,0.006329913402293365520919592,0.006086785784409974474769291,-0.0113636363636363636363636364,-0.0025860447620838818882828663,-0.0043163971085339851266316501,0.026433591476789471328170464,0.005957023545472673
2017-05-24,-0.0214694065381688171472061452,-0.0073059590012678726101856617,-0.0285639068053178886402527313,-0.0048535564853556485355648536,0.012929352068696330991412959,-0.0008329168748958853906380143,0.014802243907038136991467496,-0.0026115115428810195341063408,-0.0013374328557825799370534319,-0.005636828603877153
2017-05-25,0.021162681329812249032304743,0.010913137495415976428634656,0.012195121951219512195121951,0.016327503083305303285121650,0.005202061557728433119791918,0.000500166722240746915638546,0.019556835601802387699168486,0.029849183074989526602429828,0.016893145939021638656991259,0.015909630940091235
2017-05-26,-0.0030820461952671106702564829,0.002564359160391283680668485,-0.0095046854082998661311914324,-0.0020546906242674131582939173,-0.0023958982222435190953088313,0.030161639726712214630894851,-0.0294332057590668853654091489,0.012610596969388792840435269,0.011323131540146298867686846,0.004036119684166728
2017-05-29,0.008475178565082975018656053,-0.0023207356482463473367686875,0.025408839032301662386809028,0.013099712580145920848994031,0.030068687256832700898217974,0.021837593011970236169524426,-0.0159139986855694301004600507,-0.0105955609119212614241237320,0.009858736269958102140187974,0.008080409643636655
2017-05-30,0.004739336492890995260663507,0.039131576643613761708833056,-0.0187162251219190720970080401,0.020336625020459381308309237,0.000326416414082536721846584,-0.0139306632895361722336552161,0.000667843343032962839288270,0.011216566005176876617773943,0.001829152912978575783697412,0.012502864289015703
2017-05-31,-0.0019113417970119941081573964,0.009026356962330003610542785,-0.0151779717931497649429147079,0.001363508762548959321988584,-0.0052209584187954503076636211,0.001123775886980253652271633,0.023644944462983267388091720,-0.0192230475808070668540453724,0.008884225253585169639734173,0.0036229347689538116
2017-06-01,-0.0023190850155484108996995731,0.003244274809160305343511450,0.026322967812329514457174032,-0.0032305864448864622408522340,0.026569821930646672914714152,0.007697241821680564464400257,-0.0363246868160014902435616821,-0.0057827132695358477048257510,-0.0089308001664124254611010955,-0.0020328135764237087
2017-06-02,0.004754609329600084526388082,0.023825375689556781434278105,-0.0042524916943521594684385382,0.031178432239141789545582386,-0.0081709042771716802848404620,0.015913430935709739019732654,0.002271299473251824288406708,-0.0020074119827053736874613959,-0.0044636610416141941622589763,0.00915169349653877
