,returns,standard_deviation,sharpe_ratio,TATASTEEL.NS,ZEEL.NS,YESBANK.NS,WIPRO.NS,PNB.NS,ULTRACEMCO.NS,TECHM.NS,TCS.NS,ONGC.NS,SAIL.NS
128,0.25207004041468767,0.14690606592676683,1.7158586258810131,0.19154389653917817,0.009723752941503166,0.041487888206877405,0.043583962485992576,0.03642843167273775,0.02349571684152848,0.21225972151996642,0.19602997434462233,0.14993935890115664,0.09550729654643712
129,0.19585630699678588,0.16762680622851553,1.1684068401911014,0.1781088089550136,0.11509314536855032,0.08116664923639647,0.0610019232144646,0.16770897443970187,0.016863366877400195,0.1202643341093784,0.11202905055759027,0.10206238914987749,0.04570135809162663
130,0.17783654229484572,0.13925298078886736,1.277075300560194,0.18279073673577048,0.17213651873893776,0.0043216407809698746,0.20616007239440579,0.0963095754079362,0.01783377201786302,0.009464259328140618,0.1764870493650343,0.12467099435825567,0.009825380872686425
131,0.21202883434761227,0.1729894913214445,1.2256746506851441,0.011377469867991931,0.06776052523768408,0.29923618101888166,0.027462282930517445,0.19545185116230673,0.10718394092058124,0.045548924779279125,0.22747048900354,0.016959963238533944,0.0015483718406839586
132,0.15750240644369048,0.17322448865580622,0.9092386859726559,0.0184715385511827,0.12016936525195594,0.029103492207734706,0.19027465624032622,0.13701126294397178,0.16129218343390891,0.08209204201914634,0.03250322436152526,0.06293343934822768,0.16614879564202045
133,0.2125085290682328,0.14186468091416155,1.4979664261664674,0.1608898844665929,0.1513975078699556,0.17324948214635366,0.04194637379744462,0.08210577883849426,0.08851106336782938,0.0015721067328307576,0.16912263481341136,0.11649380367719098,0.014711364289896521
134,0.1515555153798825,0.1423608614456001,1.0645869506612666,0.08622769390244123,0.06487256890032692,0.032592877043742884,0.15904652342751407,0.13006109208951017,0.13587838558666854,0.11473944201668043,0.12339731786412574,0.146654073136045,0.006530026032944881
135,0.16890185487560508,0.14939643521204926,1.1305614798363184,0.11015941510907966,0.0727516854132297,0.09854890748076263,0.087694356316994,0.14311640726449099,0.09296501300403287,0.05947120883307171,0.15231764124060704,0.1613018136619307,0.02167355167580061
136,0.16987418712430913,0.14537002486644832,1.1685640645681448,0.11516059084824867,0.005135648198694115,0.12532718121761544,0.1599863294832249,0.1128973875167231,0.1418847946777316,0.023093462633701708,0.132946018156697,0.14591497666394812,0.03765361060341531
137,0.19656853898282448,0.18555192976368928,1.0593721080301641,0.10170352512468123,0.02719568915553989,0.1685062427763588,0.06286430577275916,0.1551059259457367,0.009725383149315482,0.056583580795762,0.08836236604299447,0.1682737506037541,0.16167923063309822
138,0.17354284155436758,0.14420365077222966,1.2034566436079994,0.02740688745781957,0.040743459920835466,0.07691745373580305,0.1733631440990607,0.12292164672249205,0.08914948519933218,0.19564418268217004,0.10411311552257518,0.12614438939768693,0.043596235262224836
139,0.17865622272372209,0.1493378771939241,1.1963222330509384,0.05739208559581471,0.11011847546679142,0.0506998411969344,0.1601150747753299,0.12315385575096831,0.10811633402213904,0.08188755560018876,0.13534939280162328,0.0821914009566664,0.09097598383354384
140,0.19436373378319127,0.17788940287138189,1.0926099624029921,0.03858321574884398,0.01695830561484664,0.21569202709117374,0.0907490859031105,0.20967317918040768,0.11692938662056253,0.19619568841248247,0.09886940400502263,0.009117039867887635,0.00723266755566201
141,0.1205564137302824,0.21561551693700043,0.5591267986779781,0.0583982060237087,0.012734034927099085,0.03596263026274315,0.0003592982339194445,0.23067027248890895,0.10226037181814121,0.006825529735615023,0.12289864981139702,0.2711367444718246,0.15875426222664282
142,0.10595802361116817,0.15001663750994448,0.7063084826450953,0.006629668770027664,0.05511520334401984,0.050114516457713705,0.22438566719251002,0.1375123509908763,0.1733963111948558,0.12202230192583868,0.0017917620106798313,0.20304129483123212,0.025990923282245955
143,0.2565639205465291,0.15299233959942518,1.676972332198344,0.1626051047638542,0.024324138144973893,0.18629735564672745,0.06555364270451351,0.04489220636666055,0.1563248823690954,0.15534794815035297,0.08348678144097571,0.019173362187306302,0.10199457822554014
144,0.1804369892634041,0.1621057837436227,1.1130817488213314,0.1147931398146297,0.08154789748449917,0.06425358327173818,0.13813916098958995,0.12624741520533073,0.13611979484851572,0.06308521331116215,0.0865366231799949,0.08007330627161324,0.10920386562292617
145,0.24826972473319955,0.1576395634372011,1.574920148977086,0.2019510553073389,0.1729056083722643,0.12488785118541293,0.10514260003476472,0.02315981236503357,0.00019268730246458336,0.0033564857452867414,0.1263607319671686,0.09852139925407491,0.14352176846619064
