,returns,standard_deviation,sharpe_ratio,ADANIPORTS.NS,AXISBANK.NS,ASIANPAINT.NS
37,0.24705551962133962,0.173842742626244,1.421143706599824,0.41715588661952674,0.17923378212353658,0.40361033125693657
38,0.2432068074438155,0.18952923862229476,1.2832152400954484,0.5162529107436866,0.22844228093746857,0.2553048083188448
39,0.17755405501646981,0.26001049800489207,0.6828726392929302,0.014295743403955072,0.9040777223099443,0.08162653428610066
40,0.2052108329772976,0.2026433184744768,1.0126701167457648,0.15375958170283588,0.6140826091134617,0.23215780918370238
41,0.2563369212069392,0.18176247437449172,1.410285165236027,0.4880453768238165,0.0837130247181932,0.42824159845799026
42,0.24294437780408532,0.1689294138234309,1.4381413651148796,0.3553055923018742,0.21926936967905633,0.42542503801906945
43,0.17578310671337957,0.26662964063829886,0.659278189373706,0.06339285093358168,0.926981902502561,0.009625246563857368
44,0.23331420512447862,0.16645568735801866,1.4016595577335746,0.2369356566479268,0.3150315520003929,0.44803279135168034
45,0.2154874158170914,0.20704649761761118,1.0407682249958632,0.3949706195712845,0.5204757588009774,0.08455362162773812
46,0.2334617029695837,0.1646705296323501,1.417750361833532,0.1496193033566643,0.30690648187635633,0.5434742147669794
47,0.23524855804599829,0.17399402046782667,1.3520496705201328,0.35635027058827734,0.3029410078260027,0.34070872158571996
48,0.26033235078913874,0.23217382268855233,1.1212820970706912,0.777208020214499,0.06191556552323876,0.16087641426226224
49,0.21889595090623862,0.18095128437648314,1.2096954805294924,0.19764370067173853,0.4687103474877541,0.3336459518405073
50,0.21863632427271823,0.18122510061585395,1.2064351104219582,0.19546391579758798,0.47136762644876057,0.33316845775365145
51,0.2350150356370218,0.18183315087664595,1.292476286661578,0.4190461775049037,0.31016123841710963,0.2707925840779866
52,0.23511942575543157,0.16911679569955806,1.3902783859098744,0.30243750187222823,0.3003161473413316,0.3972463507864403
53,0.21903175148975382,0.1805342247854103,1.2132422633442668,0.1934688549487694,0.46692337384072596,0.3396077712105047
54,0.22112232403370055,0.20557137663008113,1.0756474352536094,0.4504322847111743,0.46341144459217765,0.08615627069664802
55,0.25401527846367034,0.1739893872743646,1.4599469682775108,0.07077716815625151,0.0777594104849328,0.8514634213588157
56,0.25990385464163174,0.18693955840667456,1.3903095570399724,0.5222948958561949,0.04752684188404489,0.43017826225976014
57,0.2554443082432593,0.18895435097589167,1.3518837059002202,0.5405329811378811,0.09732982874058387,0.362137190121535
58,0.2361749027533356,0.17581793715797112,1.3432924226675131,0.38002864147427246,0.29464773784604736,0.32532362067968024
59,0.20874967075359496,0.1942763929532392,1.0744983864500683,0.0035367212141642693,0.5644207044158843,0.4320425743699514
60,0.2324360803941118,0.17355075491249836,1.3392974321045306,0.3258993655689848,0.3312159081809198,0.34288472625009536
61,0.2295294214923367,0.1979877044347681,1.1593114943557559,0.48229362212947946,0.37447198494400613,0.14323439292651435
62,0.24905586010838102,0.16583134160669,1.501862420549419,0.32789223426193964,0.1508372777090479,0.5212704880290124
63,0.22754069292069384,0.19455005302105582,1.1695740473330403,0.4440264949528656,0.3932152449604085,0.1627582600867259
64,0.21285339000698006,0.1974860219163823,1.0778149660491134,0.2785397496751043,0.5403891944031004,0.18107105592179532
65,0.24076727857935182,0.16545999840306677,1.4551388909894323,0.2988507811574672,0.2387000504931787,0.462449168349354
66,0.23060611289786226,0.16667210979270639,1.3835914910099352,0.1751502158225171,0.3398317677075499,0.485018016469933
67,0.21196454035665907,0.202110704422836,1.048754646429849,0.30576447468862994,0.5520778716998687,0.14215765361150132
68,0.23483247872142077,0.19666828385944343,1.19405363240599,0.5132106416246127,0.31917871163333816,0.1676106467420491
69,0.2527514434504324,0.16982491013730672,1.4883060632629097,0.3781415251803921,0.11444892653728239,0.5074095482823254
70,0.23467432731536825,0.17394165239883663,1.3491554442479115,0.3509847086376674,0.3087775903333405,0.3402377010289921
71,0.19401645690894126,0.22366756109979313,0.8674322550616872,0.09548418934826487,0.7313248224334589,0.17319098821827647
72,0.24096080574371048,0.16209024457582552,1.4865842566545666,0.2127083397885128,0.2301626967359683,0.5571289634755189
73,0.2273117360805761,0.193197238935323,1.1765785957048467,0.4331142983662671,0.39488703245948803,0.17199866917424492
74,0.21540811359016607,0.19370200535269239,1.112059285075295,0.28725012290480767,0.5132899584999608,0.1994599185952315
75,0.22058629778994515,0.18378189686655416,1.2002612964111206,0.27352164430612613,0.4560178658309575,0.2704604898629164
76,0.24074730691620475,0.17036574131324114,1.4131204141186888,0.35948179207802644,0.24344639156873948,0.3970718163532341
77,0.2567947641459618,0.19561753323696038,1.31273899581841,0.5832680146973291,0.08585339167772199,0.3308785936249488
78,0.24358255323682043,0.1742708085218397,1.3977243538541024,0.40957034570889234,0.21639119241216634,0.3740384618789414
79,0.2442471204611538,0.18209613798408994,1.3413086250214383,0.4721482595612159,0.21384737186965713,0.314004368569127
80,0.24589962871288717,0.21097708044511557,1.1655276876241374,0.6437292866782791,0.20871534498235705,0.1475553683393638
81,0.2318302235907125,0.1758219415886001,1.3185511517849366,0.3423076506739195,0.3390226223638567,0.31866972696222384
82,0.2016543476241009,0.21194057593045706,0.9514664510974465,0.1842975401894112,0.6549952138659288,0.1607072459446599
83,0.24878448053722668,0.16432031059749802,1.5140214842133748,0.29973331993551067,0.15168146363771925,0.54858521642677
84,0.24766854429050483,0.17007114823203964,1.456264315641556,0.38195267612844036,0.1699451450261096,0.44810217884545
85,0.23719281716983848,0.19259741788102444,1.231547233495947,0.5040719197160846,0.2928575211630814,0.20307055912083408
86,0.2239718109410095,0.2054476755867998,1.090164735625755,0.4778106168959536,0.434505007219492,0.08768437588455434
87,0.2547992638753524,0.165613437503417,1.5385180557591849,0.2678965086346256,0.0839692844401679,0.6481342069252064
88,0.260897070268532,0.17640043615504525,1.4790046779658717,0.4200880437017626,0.029103023049996672,0.5508089332482408
89,0.22821000806531988,0.1742841452511025,1.3094134738218608,0.28289907245787105,0.3739080733469531,0.34319285419517587
90,0.26076318287571687,0.18277107419813177,1.4267201963973701,0.4860240541419702,0.03548304742265759,0.4784928984353723
91,0.23441199657056216,0.1764888672721217,1.3281970709751958,0.37191210493843524,0.31319045056099487,0.31489744450056983
92,0.23918455621196974,0.2111244213828818,1.1329080484639902,0.6152562905645285,0.279528801437021,0.10521490799845042
93,0.25713480459846055,0.25912810455416435,0.9923076658970152,0.8906556248247106,0.10512301569243158,0.004221359482857826
94,0.23562492757033332,0.17169361970692704,1.3723569225958077,0.3367388119684763,0.2973877410042565,0.3658734470272671
95,0.25077374330848723,0.1664431873462954,1.5066627075984604,0.33469901825187826,0.13268576969434376,0.5326152120537779
96,0.21756899044306113,0.1804816879435323,1.2054906673475505,0.1316610422375644,0.4781948717834033,0.3901440859790323
97,0.20511983778146822,0.21968187869377465,0.9337130536260336,0.3340381851138658,0.628538626997291,0.03742318788884316
98,0.21437211186785243,0.20383809792690114,1.0516783371120786,0.35702161178054076,0.5297554636952664,0.11322292452419284
99,0.2372891841604312,0.1900780894336611,1.248377363574286,0.4893392332314338,0.29071016600339517,0.21995060076517087
100,0.2634058815143704,0.19725201948018362,1.335377362465142,0.5875839009548462,0.01436447454629046,0.3980516244988633
101,0.21200508990941483,0.1894244993978375,1.119206283154285,0.13952492807234393,0.5392185845346125,0.3212564873930436
102,0.26227225582578767,0.18560389087409318,1.4130752032763336,0.5046798546864986,0.020484853756675567,0.47483529155682586
103,0.21667575405482364,0.18218665699811779,1.1893063829425345,0.03505521963651272,0.48068050907658455,0.4842642712869028
104,0.1866221982441615,0.23823868816349322,0.7833412771148678,0.022870191856506183,0.8062182123110757,0.17091159583241816
105,0.23331473950567594,0.16606626939044486,1.4049496045287835,0.0930328931806442,0.30427557446422804,0.6026915323551277
106,0.2423153601058217,0.161998456845329,1.4957880761615943,0.2217974599119877,0.2161282427895596,0.5620742972984526
107,0.25851297777519383,0.19200433402894518,1.346391367062695,0.5599161375359369,0.06544530908001782,0.3746385533840454
108,0.22611620460326814,0.2022102687068042,1.1182231547851138,0.4783491517963436,0.4112523878546979,0.11039846034895849
109,0.22031623591143235,0.20524747822505227,1.0734175046470353,0.43990009851259226,0.4713805406618396,0.08871936082556812
110,0.20889746784016142,0.19561915605328262,1.0678783819272897,0.15524647043063503,0.5741486910439673,0.2706048385253978
111,0.2176881909985382,0.19417523329076053,1.1210914353457686,0.3279615355323674,0.4915646057115721,0.18047385875606045
112,0.2175502604571967,0.1813175545671005,1.1998301045731758,0.02904930194779715,0.4707327698918028,0.5002179281604001
113,0.229489927527391,0.21701949972495288,1.0574622456426401,0.5851329344669687,0.3825835281469408,0.03228353738609056
114,0.17203961001851917,0.27371904377482964,0.6285262714860449,0.003187385688106482,0.9631469282226809,0.03366568608921258
115,0.2330705477861603,0.1880061282174507,1.2396965460433684,0.44751564003859257,0.3334094649726237,0.21907489498878382
116,0.2315447207150382,0.1767291161491755,1.3101673666471196,0.34794111784955495,0.3425446589427238,0.3095142232077212
117,0.2138861915551255,0.20905607578038743,1.02310440276231,0.3878646607013826,0.5373377434607247,0.07479759583789267
118,0.21790739308817253,0.21115190217557833,1.0319935119835049,0.44999389991135125,0.49829994441022696,0.05170615567842161
119,0.24587402677185383,0.1680739923797739,1.4628915710902242,0.06953341424146431,0.16609846700225564,0.7643681187562801
120,0.2195162019530964,0.18198150733990745,1.206255543004604,0.22995433841929533,0.4643867990786386,0.30565886250206603
121,0.21954411241982966,0.17816640484280313,1.232241917961662,0.055458925386478106,0.4510480505558679,0.493493024057654
122,0.20876957640277513,0.2116757894197392,0.9862704515007088,0.33202355719511695,0.5887439048011024,0.07923253800378066
123,0.24825951427885262,0.1713488127690233,1.4488545923776213,0.04904815103862966,0.1386564653976036,0.8122953835637668
124,0.25997292910762965,0.18277610676904812,1.4223572966029183,0.05382949883998029,0.011780103270785238,0.9343903978892345
125,0.21569151919389362,0.18658333174558994,1.1560063654988928,0.20761868121856256,0.5042627269039084,0.28811859187752903
126,0.23197265706649653,0.16688270438704003,1.3900341435532928,0.08739544488566481,0.31843241094163893,0.5941721441726963
127,0.2198014831430592,0.20227308647057618,1.0866570880898325,0.4150860861594635,0.4751181758889712,0.10979573795156526
128,0.24467091656118387,0.16940633446913891,1.4442843434863177,0.3672756800196887,0.2014095648307318,0.43131475514957945
129,0.23512738208277667,0.16605323767057786,1.4159758965328364,0.08036585958452828,0.28363999005797025,0.6359941503575015
130,0.23516009135439897,0.1913380882425676,1.229029167764425,0.4836188195242488,0.313409475014462,0.20297170546128918
131,0.2327765025188743,0.17141992172651516,1.3579314479576532,0.30595631596649736,0.32602833818241816,0.3680153458510845
132,0.2204908640793524,0.18336978057027234,1.202438391940237,0.2671325542025504,0.45657719336695535,0.27629025243049427
133,0.2529992817206027,0.1672515407728875,1.5126873005262946,0.33962478382211697,0.10887948470443186,0.5514957314734512
134,0.22674904841097918,0.18409416765880748,1.2317014237584456,0.3610201956188625,0.39561331466797967,0.24336648971315783
135,0.2315730435040748,0.20356714538568818,1.1375757274845373,0.5296922770745043,0.35581462647257434,0.11449309645292144
136,0.21788614922510188,0.180203220567723,1.2091135138354372,0.13963324733905796,0.4753453860635577,0.38502136659738434
137,0.24458096780249847,0.22664822520514485,1.0791214781458016,0.7131331675480705,0.2282236911684626,0.05864314128346696
138,0.2648819929349558,0.21252664014507924,1.2463472473574921,0.6776865002982476,0.005061707785319066,0.3172517919164333
139,0.22063061619731894,0.180307186118579,1.223637398745834,0.22975464929872533,0.4522668819376458,0.3179784687636288
140,0.2570127274890573,0.2119192593203603,1.2127860785910392,0.6745568774265728,0.09030551033382382,0.23513761223960336
141,0.25045488759441054,0.19258245020781303,1.3005073272468397,0.5575044610826607,0.15279379897499246,0.2897017399423469
142,0.23571274650973992,0.16805540342498754,1.4025895133740915,0.29433163239973664,0.2932658295059226,0.4124025380943407
143,0.2228537104387438,0.19446734826187495,1.145969811542054,0.3962387022220135,0.44055626474732174,0.16320503303066478
144,0.20867671536980412,0.2149529340719261,0.9708018933111103,0.35543711766960445,0.5915016772057277,0.05306120512466795
145,0.258916968730237,0.16896132918079457,1.5324037161970165,0.3006488553420498,0.04168866240431072,0.6576624822536394
146,0.2481817207333459,0.2007594337483797,1.2362144886521376,0.5982792104131784,0.18053146470761974,0.22118932487920187
147,0.24758504788696428,0.16322886726674019,1.516796949171825,0.2752938109001509,0.16288421130897937,0.5618219777908697
148,0.2198016422135792,0.18379891522280795,1.1958810635368953,0.25964749594907993,0.46350449776974434,0.27684800628117573
149,0.20711504518125542,0.1963779341177492,1.0546757511822493,0.06800137527493555,0.5869921424355176,0.3450064822895469
150,0.2271115625950254,0.1711128364815579,1.3272619825894998,0.05573438762202344,0.36886940987431205,0.5753962025036646
151,0.21911754936098746,0.17825495922754336,1.2292367646348779,0.12658056811605725,0.46099456860221255,0.41242486328173017
152,0.24357761695519706,0.16286854052193078,1.495547367064412,0.26272942745248584,0.20547514519474852,0.5317954273527656
153,0.23711027305603086,0.17510138941097173,1.3541313056032993,0.38064586565577513,0.28453366030223803,0.33482047404198695
154,0.17941269738349638,0.25987064357277306,0.690392323337801,0.10841192956812834,0.8909196574762428,0.0006684129556287025
155,0.25468883429456124,0.16545854574900257,1.5392909029970523,0.24249856223090538,0.08327145458940276,0.674229983179692
156,0.24159653067154474,0.16992082633934694,1.4218182425093382,0.35947596965056045,0.23422151141556685,0.4063025189338728
157,0.24589173964989414,0.18991632345647994,1.2947372567805695,0.5288538236217891,0.20021933239151787,0.2709268439866931
158,0.23992432767238284,0.1681444770088621,1.42689389470543,0.32986591171346274,0.25017332614672644,0.4199607621398108
159,0.2505466841413158,0.16503189378890246,1.518171296402852,0.30887790276947497,0.13322318208465067,0.5578989151458743
160,0.24809003258466622,0.16498056652691626,1.5037530650265456,0.3140542464029374,0.16029453839911054,0.5256512151979521
161,0.21395172286422715,0.20107246276454976,1.064052829127371,0.32910954058584724,0.5322366613688255,0.13865379804532715
162,0.23046860751338102,0.1865495962758028,1.2354280690730979,0.416330915778592,0.3593426449501115,0.2243264392712965
163,0.23585068848048052,0.17003747721960297,1.38705120975113,0.3205371480602614,0.2937251430462127,0.38573770889352593
164,0.24796205319702866,0.19527836028938353,1.2697876653079891,0.5670733385291247,0.180586322542704,0.25234033892817137
165,0.23482467775631402,0.17607148671188597,1.33368941298581,0.3716770911398455,0.3086902650535551,0.3196326438065994
166,0.25183700814379156,0.17305423485829452,1.4552490342117794,0.05984850606885728,0.10060381669506756,0.839547677236075
167,0.25355953485595784,0.18649935229933032,1.359573273203632,0.5232086949256064,0.11650842876638502,0.36028287630800865
168,0.22941566800827667,0.20050970208063154,1.1441624301851543,0.4961924334308722,0.37674590164985594,0.1270616649192718
169,0.17891543981600075,0.258919203552027,0.6910087678376843,0.07030464009628999,0.8934741895871133,0.0362211703165967
170,0.2476725226074602,0.16882580345315903,1.4670300246856358,0.36811539621092515,0.16886822570104523,0.46301637808802953
171,0.23814723720354108,0.18438055150657268,1.2916071421722142,0.45771222723418004,0.27902713800159623,0.26326063476422373
172,0.24770556723721027,0.1637107780782852,1.5130681690289163,0.2879940840128147,0.1625238716215446,0.5494820443656407
173,0.2300640550185645,0.17504709472527333,1.3142980486459215,0.3154449179786136,0.35620034805543827,0.32835473396594805
174,0.23036756543237963,0.19361973458134787,1.1897938292834114,0.462413469659377,0.3638827556836879,0.1737037746569351
175,0.23178571909277995,0.17534385595882646,1.3218924485566632,0.3372619279948424,0.3391291016802009,0.32360897032495667
176,0.2337935345798772,0.16541714013896408,1.4133573726608457,0.21944777489526812,0.30851855356234364,0.4720336715423883
177,0.2455589878478629,0.17832646876431107,1.3770192924776137,0.44948576408444124,0.19790460659840903,0.3526096293171496
178,0.25853727545637584,0.16906094115550718,1.529254916536669,0.3162258536572969,0.04697664045428469,0.6367975058884183
179,0.24476072686410666,0.16890628748621053,1.4490918633451633,0.3620971034483663,0.2000471640498244,0.43785573250180926
180,0.21484315061428216,0.21096452242675184,1.0183852154045332,0.4129367009124557,0.5288160472824844,0.058247251805060025
181,0.24156797532217567,0.16496524706413856,1.4643567637506942,0.2958514244014425,0.22977865059454042,0.47436992500401703
182,0.24987843479060512,0.16518195846887684,1.5127465318053277,0.31456497587251214,0.14090669514198498,0.5445283289855029
183,0.2305345062954857,0.16671262618925142,1.3828257137151925,0.17411004957989887,0.34053186850767464,0.48535808191242646
184,0.2288014344208202,0.19040887923396713,1.2016321683175173,0.42816923163945575,0.3783362006559594,0.19349456770458476
185,0.22011793415470815,0.20671396713604584,1.0648430640869113,0.44687264036197977,0.4740554153376509,0.07907194430036942
186,0.2469417917185538,0.20438242488511257,1.208233985174433,0.6137022922545651,0.19515200418781878,0.19114570355761631
187,0.2246736766703949,0.17619250513923013,1.2751602373373043,0.25099520118469265,0.40993708071893464,0.3390677180963727
188,0.25529759424721743,0.17129116272410472,1.4904306222640347,0.11523976379112265,0.06715218210815709,0.8176080541007202
189,0.26321905715403776,0.18130051719723736,1.4518384239780242,0.45960010547359376,0.006832843983557797,0.5335670505428485
190,0.22090162873356584,0.21441316514692496,1.0302614980856921,0.4997987193612084,0.46949657391670196,0.030704706722089727
191,0.25031541708273514,0.16827807464313677,1.4875105839757972,0.3622828227268477,0.13972483676633168,0.4979923405068207
192,0.23856809424422176,0.1707579881756351,1.3971123506025371,0.34983144171273156,0.2663965293437533,0.3837720289435152
193,0.20778010803145402,0.19774331313339902,1.0507566842034457,0.1557328443976797,0.5863220201456635,0.2579451354566569
194,0.20437908370860633,0.20786286517466193,0.9832400007421803,0.20679956949835088,0.6270795645019188,0.16612086599973025
195,0.23416506074100965,0.170201745399731,1.3758088096632393,0.021684303678106965,0.28970915297390887,0.6886065433479841
196,0.241814694096058,0.2020601154404155,1.196746292898984,0.5813365494948411,0.24842574159042566,0.1702377089147332
197,0.23551249988498624,0.16363817935901584,1.4392270850696824,0.15635765481907454,0.28513368357930224,0.5585086616016233
198,0.2430166008656407,0.19545299587514228,1.2433506059988082,0.5503356068069764,0.23305447253884876,0.21660992065417486
199,0.24926930376243986,0.17708772529491354,1.4076035103354483,0.4490292360104087,0.15756827818443025,0.393402485805161
200,0.24233597436290716,0.16637298879942836,1.4565824423281613,0.3211259487613289,0.22332460392908832,0.4555494473095828
201,0.2279709712538935,0.22132748207914624,1.0300165578731502,0.5954530692201763,0.399853707069224,0.004693223710599856
202,0.2389912834098563,0.16367980266667234,1.460114684378945,0.2503195269744047,0.25436578032594637,0.495314692699649
203,0.25677907576739034,0.19864404412845557,1.2926593238372708,0.6013996207467853,0.08737831328720312,0.3112220659660116
204,0.2555952637022018,0.21784358205057236,1.1732971946947943,0.7026041291912074,0.10779755079666666,0.18959832001212584
205,0.263566728936555,0.2042349380766572,1.2905075469390466,0.6313281662637489,0.015885206485699157,0.3527866272505519
206,0.24007273593480213,0.2252482743952088,1.0658138739548482,0.6870618855923503,0.2752454039939296,0.03769271041372035
207,0.2658416688332565,0.230488902105659,1.1533816439951254,0.7709108171984107,0.0016017772710400083,0.22748740553054925
208,0.227776280302118,0.17184998013533268,1.3254367566568417,0.2413814434386833,0.3755177640505583,0.3831007925107584
209,0.22351530128895603,0.1732872462436227,1.2898543091550905,0.15735330108065596,0.4155241310648574,0.4271225678544866
210,0.24686717268705646,0.2247104530610857,1.0986011968920184,0.7127581987176687,0.20336244602025122,0.08387935526207994
211,0.2503671989316791,0.17142095599944077,1.4605402091707846,0.3986227536643788,0.14187712513354497,0.4595001212020762
212,0.2564971410216873,0.16814082955054638,1.5254899223902028,0.1865933448253201,0.05945288349593723,0.7539537716787426
213,0.2516256557116049,0.19155846099052418,1.3135710863956673,0.5534992825098847,0.13977746744057223,0.30672325004954315
214,0.2524634733680619,0.18208539149179429,1.3865114125832507,0.4912351439642316,0.12602551109757823,0.3827393449381901
215,0.2323129219113077,0.18792669481545637,1.2361890477531066,0.44113301805982874,0.34116214482626,0.2177048371139112
216,0.24333281519224131,0.17273558932423969,1.4087011029063878,0.3949816699746254,0.2180140604245874,0.38700426960078727
217,0.25676348775748137,0.1844922778139693,1.3917302707725574,0.5086556990889082,0.08061925230030184,0.41072504861079
218,0.25109458337558505,0.16951108611614624,1.4812870894092385,0.37701611936432383,0.13236201274460183,0.49062186789107426
219,0.22225657448058014,0.1838135262789407,1.2091415630822584,0.30068771438711933,0.43990439836028106,0.2594078872525997
220,0.2558629925873607,0.20606402705452476,1.2416674382455852,0.6423898035840099,0.10039114744230593,0.2572190489736842
221,0.2425251220483916,0.16182468174483405,1.4986905547004652,0.1923273216882825,0.21164821522376492,0.5960244630879525
222,0.2177538657519882,0.19103342508362342,1.1398731172655683,0.3008708561065355,0.48882743928260564,0.21030170461085884
223,0.2589552152718423,0.2262437838637791,1.1445848847177993,0.7477700963006354,0.0746751550225492,0.1775547486768154
224,0.2102571313187952,0.19116194054516272,1.0998901283339984,0.08786076503928968,0.5543457330626279,0.35779350189808234
225,0.2391287834337609,0.16307050386423488,1.4664134700463591,0.23445300303560507,0.25168692692350825,0.5138600700408866
226,0.24040161899269835,0.16914708072494788,1.4212578660084494,0.3444362554865488,0.24607735761061453,0.40948638690283656
227,0.2493966462065712,0.17381292456424316,1.4348567394042753,0.4211474420549224,0.1541021647086555,0.4247503932364221
228,0.22586329743035288,0.19741822968581285,1.1440853146632395,0.44677863482257263,0.4116410609399827,0.14158030423744458
229,0.1827212971510357,0.2481988869066078,0.7361890273899173,0.04344422138502403,0.8501275829510107,0.1064281956639652
230,0.24985711669677887,0.16817619966404934,1.4856865430179553,0.3612741243874079,0.14462763672359713,0.49409823888899496
231,0.19046592713976748,0.2293361838019011,0.8305097084212867,0.015977361267728914,0.763951904059474,0.22007073467279697
232,0.2568302425461029,0.16989502139964072,1.5116996391669784,0.35879890957909866,0.0686991828325964,0.5725019075883049
233,0.22460070819389807,0.18238030824329657,1.2314964831306197,0.31986228644794573,0.41587435539730316,0.26426335815475127
234,0.2014924082190186,0.20662009418090843,0.9751830237895437,0.04461704641880395,0.6463194826377233,0.30906347094347275
235,0.18562584060874543,0.24180105228502233,0.7676800363545957,0.060558852847031705,0.8198563660232682,0.11958478112969992
236,0.2347246654342472,0.17498312907029617,1.3414131218327396,0.36113845744201345,0.3089893371586482,0.3298722053993385
237,0.24248167500259277,0.18312269807133588,1.3241486585575177,0.471843836161194,0.23300126613441285,0.29515489770439307
238,0.1959831376314884,0.22830603634857227,0.8584229342594603,0.2269040505252463,0.7197799720285181,0.053315977446235535
239,0.22102003525979952,0.18308391259646373,1.2072062046595597,0.2731065153499448,0.45127550718383735,0.27561797746621797
240,0.22080244794185735,0.18085157821907577,1.2209041807442058,0.2412242919003505,0.4512572428001983,0.3075184652994513
241,0.22943016765427465,0.16737902712148325,1.3707223156922452,0.15278823613280523,0.3509345909106725,0.49627717295652224
242,0.2564022114815492,0.1666301349837443,1.538750547771942,0.2619372604410475,0.06611255169586719,0.6719501878630854
243,0.19900300110324853,0.21217376676864888,0.9379246272242433,0.07612687749241812,0.6757138646496555,0.24815925785792634
244,0.18694457910388346,0.23756538503239294,0.7869184270191251,0.026181392060014543,0.8029638056129487,0.17085480232703681
245,0.2265466797834117,0.17098067223119734,1.3249841448574895,0.19533071235776786,0.38543374750537746,0.4192355401368546
246,0.19420017809969925,0.2356259437735554,0.8241884360846625,0.25706282981247836,0.741399843795057,0.0015373263924647884
247,0.2640888281110738,0.20108453684034566,1.3133224078823695,0.6110173701238882,0.008696750264549049,0.38028587961156274
248,0.22777908605283548,0.19837318446985922,1.148235265071546,0.46998173212751315,0.39256474016717674,0.13745352770530997
